cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,3.0,2.971,10.6474,10.647,3.872011,3.8719120000000005,35.0145,35.0139,2.4598,6.583810000000001,90.5431,0.3974,1.3588,0.7336802,1.7444,56.535,0.0,26.8503,26.8499,10.6471,10.6467,-0.0007,-0.0004,-9.9e-05,6.2267,1492.8,0.085
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,4.0,3.9619999999999997,10.6473,10.647,3.872062,3.8719589999999995,35.0146,35.0138,2.4603,6.588189999999999,90.543,0.3974,1.3417,0.7780068,1.4829,56.062,3.7199e-07,26.8505,26.8499,10.6469,10.6466,-0.0008,-0.0003,-0.000103,6.22671,1492.82,0.152
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,5.0,4.952,10.6466,10.6469,3.872037,3.872007,35.0146,35.014,2.4582,6.58645,90.6141,0.3942,1.3574,0.7782033,1.3074,55.908,0.0,26.8506,26.8501,10.646,10.6463,-0.0006,0.0003,-2.9999999999999997e-05,6.2268099999999995,1492.83,0.17600000000000002
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,6.0,5.943,10.6472,10.6469,3.872157,3.872057,35.0148,35.0141,2.4599,6.580989999999999,90.6657,0.392,1.3482,0.8686953000000002,1.175,55.881,0.0,26.8506,26.8501,10.6465,10.6462,-0.0007,-0.0003,-0.0001,6.226719999999999,1492.85,0.18899999999999997
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,7.0,6.933,10.6472,10.6464,3.8721879999999995,3.872058,35.0147,35.0141,2.46,6.58775,90.6398,0.3931,1.3411,0.8507551999999999,1.0352,56.016999999999996,0.0,26.8506,26.8502,10.6463,10.6456,-0.0006,-0.0008,-0.00013000000000000002,6.22673,1492.87,0.20600000000000002
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,8.0,7.9239999999999995,10.6476,10.6458,3.8722830000000004,3.872036,35.0148,35.0141,2.4613,6.588489999999999,90.5812,0.3957,1.3464,0.8679684999999999,0.9359200000000001,55.988,0.0,26.8506,26.8503,10.6466,10.6449,-0.0007,-0.0018,-0.00024700000000000004,6.2266699999999995,1492.88,0.221
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,9.0,8.914,10.6475,10.6471,3.8723160000000005,3.872211,35.0147,35.014,2.461,6.5929,90.5999,0.3949,1.3573,0.8728575999999999,0.84609,55.776,0.0,26.8506,26.8502,10.6465,10.646,-0.0007,-0.0005,-0.000105,6.22668,1492.9,0.23800000000000002
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,10.0,9.904,10.6465,10.6469,3.8722589999999997,3.872258,35.0147,35.0142,2.46,6.5935,90.5518,0.397,1.3599,0.8589549999999999,0.76427,55.917,0.0,26.8507,26.8503,10.6453,10.6458,-0.0005,0.0004,-7.387e-07,6.22682,1492.91,0.255
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,11.0,10.895,10.6471,10.6475,3.8723669999999997,3.872349,35.0147,35.0141,2.4577,6.5914,90.5706,0.3961,1.3699,0.8950231,0.70587,55.861999999999995,0.0,26.8507,26.8502,10.6458,10.6462,-0.0006,0.0004,-1.8e-05,6.22673,1492.93,0.27
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,12.0,11.885,10.646,10.6427,3.87229,3.871929,35.0146,35.0145,2.458,6.58398,90.6303,0.3935,1.3623,0.8906360999999999,0.63766,55.766999999999996,0.0,26.8508,26.851,10.6446,10.6413,-0.0001,-0.0032,-0.000361,6.22689,1492.94,0.287
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,13.0,12.875,10.6174,10.599,3.869415,3.8676980000000003,35.0133,35.0188,2.4566,6.59018,90.5653,0.3964,1.3774,0.8752433000000001,0.5854,55.684,0.0,26.8543,26.8579,10.6159,10.5974,0.0055,-0.0184,-0.001716,6.23079,1492.86,0.304
51,20120630,2312,61.62,-34.1007,2012-06-30T23:12:00Z,14.0,13.866,10.405,10.3972,3.849485,3.8487080000000002,35.0207,35.0194,2.455,6.61728,90.6119,0.3943,1.3904,0.8658564000000001,0.54979,55.817,0.0,26.8933,26.8946,10.4034,10.3955,-0.0013,-0.0079,-0.000778,6.25928,1492.11,0.321
