cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
94,20120709,1610,61.8013,-33.899,2012-07-09T16:10:00Z,3.0,2.971,11.6389,11.6427,3.965622,3.84953,35.0029,33.8567,2.4703,6.4746,90.4407,0.4019,0.5733,0.6714233000000001,48.266999999999996,1207.1,0.0,26.6599,25.7696,11.6385,11.6424,-1.1462,0.0038,-0.116092,6.0974,1496.28,0.045
94,20120709,1610,61.8013,-33.899,2012-07-09T16:10:00Z,4.0,3.9619999999999997,11.629,11.6264,3.964675,3.9487419999999998,35.0028,34.8429,2.4682,6.47355,90.4402,0.4019,0.604,0.7662714,40.3,1188.4,0.0,26.6615,26.5416,11.6284,11.6259,-0.1599,-0.0026,-0.015933000000000003,6.09869,1496.27,0.124
94,20120709,1610,61.8013,-33.899,2012-07-09T16:10:00Z,5.0,4.952,11.5809,11.577,3.960175,3.9488190000000003,35.0046,34.895,2.4688,6.47622,90.3759,0.4048,0.6489,0.7406511,34.695,1187.2,0.0,26.6711,26.5876,11.5802,11.5764,-0.1095,-0.0038,-0.011355,6.10485,1496.12,0.136
94,20120709,1610,61.8013,-33.899,2012-07-09T16:10:00Z,6.0,5.943,11.5727,11.5809,3.959303,3.950652,35.0029,34.9096,2.4703,6.48691,90.2732,0.4093,0.6959,0.6950529000000001,30.158,1182.0,0.0,26.6716,26.5977,11.572,11.5801,-0.0933,0.0082,-0.008651,6.10595,1496.1,0.16
94,20120709,1610,61.8013,-33.899,2012-07-09T16:10:00Z,7.0,6.933,11.5539,11.5768,3.957497,3.953091,35.0027,34.9356,2.4679,6.48795,90.2919,0.4085,0.7317,0.7497946999999999,26.781999999999996,1180.3,0.0,26.6748,26.6199,11.553,11.5759,-0.0671,0.0229,-0.004406,6.10839,1496.05,0.175
94,20120709,1610,61.8013,-33.899,2012-07-09T16:10:00Z,8.0,7.922999999999999,11.4338,11.4691,3.946128,3.954469,35.0061,35.0541,2.4699,6.50134,90.2395,0.4108,0.8419,0.7286745,23.462,1176.5,0.0,26.6979,26.7297,11.4328,11.4681,0.048,0.0353,0.008341,6.12387,1495.65,0.192
94,20120709,1610,61.8013,-33.899,2012-07-09T16:10:00Z,9.0,8.914,11.4197,11.4223,3.944675,3.95402,35.0034,35.0953,2.4658,6.5167,90.2941,0.4084,0.8988,0.7033341999999999,20.748,1170.4,0.0,26.6994,26.769,11.4185,11.4212,0.0919,0.0027,0.009345000000000001,6.12575,1495.61,0.21600000000000003
94,20120709,1610,61.8013,-33.899,2012-07-09T16:10:00Z,10.0,9.904,10.7836,11.0694,3.8826949999999996,3.948833,35.0071,35.3948,2.4415,6.61429,90.2355,0.411,0.9448,0.8080531999999999,18.957,1169.5,0.0,26.8045,27.0578,10.7824,11.0682,0.3877,0.2858,0.066138,6.21,1493.36,0.231
94,20120709,1610,61.8013,-33.899,2012-07-09T16:10:00Z,11.0,10.895,9.4132,10.102,3.752214,3.9386959999999998,35.0319,36.2768,2.438,6.7579,90.0162,0.4207,1.2503,0.8586541,16.637,1168.5,0.0,27.0321,27.8985,9.412,10.1007,1.2449,0.6888,0.186481,6.39821,1488.38,0.245
94,20120709,1610,61.8013,-33.899,2012-07-09T16:10:00Z,12.0,11.885,8.313,8.4519,3.648827,3.916928,35.0416,37.7734,2.487,6.90677,88.9403,0.4688,1.8649,0.9951403,14.565,1163.0,0.0,27.2102,29.3269,8.3117,8.4506,2.7318,0.139,0.26810100000000003,6.5542,1484.3,0.259
