cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,3.0,2.971,11.699,11.6981,3.972315,3.972139,35.0118,35.0111,2.4805,6.4987699999999995,91.3459,0.3621,0.217,0.6623916,123.64,2299.0,2.1327,26.6557,26.6552,11.6986,11.6977,-0.0006,-0.0009,-0.000176,6.08935,1496.51,0.045
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,4.0,3.9619999999999997,11.7084,11.7048,3.9732589999999997,3.972814,35.0119,35.0129,2.4822,6.50324,91.3858,0.3603,0.2068,0.6638488,105.86,2295.7,2.0201,26.654,26.6539,11.7078,11.7042,0.0009,-0.0036,-0.00044400000000000006,6.08815,1496.55,0.11900000000000001
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,5.0,4.952,11.6664,11.6321,3.96915,3.966008,35.0118,35.0115,2.4794,6.50988,91.3481,0.362,0.231,0.7115375,98.685,2304.4,2.03,26.661,26.6685,11.6657,11.6315,-0.0003,-0.0343,-0.0031420000000000003,6.09357,1496.42,0.133
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,6.0,5.943,11.603,11.5954,3.963057,3.9624,35.0127,35.0189,2.4771,6.5182,91.3065,0.3638,0.2345,0.8166511,82.28,2303.8,2.1113,26.6724,26.6744,11.6023,11.5946,0.0062,-0.0077,-0.000657,6.10174,1496.22,0.149
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,7.0,6.933,11.5469,11.5973,3.957961,3.962711,35.0155,35.0112,2.4776,6.5118,91.364,0.3613,0.2275,0.7941155,65.407,2298.0,2.095,26.6848,26.6748,11.546,11.5964,-0.0043,0.0504,0.00475,6.10886,1496.04,0.172
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,8.0,7.922999999999999,11.5435,11.539,3.957393,3.956983,35.0121,35.0161,2.4767,6.51701,91.2901,0.3645,0.2442,0.7996153,60.056999999999995,2297.3,2.1206,26.6833,26.6843,11.5425,11.538,0.004,-0.0045,-0.000411,6.10941,1496.04,0.19
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,9.0,8.914,11.4549,11.4942,3.949029,3.9527650000000003,35.0146,35.0163,2.4749,6.52729,91.3318,0.3627,0.2661,0.8200146,53.126999999999995,2298.0,2.1649,26.7005,26.6929,11.4537,11.493,0.0017,0.0393,0.0037359999999999997,6.12081,1495.75,0.20600000000000002
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,10.0,9.904,11.4036,11.4208,3.9441839999999995,3.945914,35.0153,35.0183,2.4738,6.53073,91.3091,0.3637,0.2776,0.8033645,44.673,2291.7,2.1786,26.7102,26.7076,11.4023,11.4195,0.003,0.0172,0.00173,6.12744,1495.59,0.221
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,11.0,10.895,11.3852,11.3643,3.943336,3.940789,35.0235,35.0207,2.4723,6.53005,91.2975,0.3642,0.3256,0.7941218000000001,38.564,2292.0,2.0764,26.7203,26.72,11.3839,11.3629,-0.0028,-0.0209,-0.002546,6.1295,1495.55,0.24
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,12.0,11.885,11.3167,11.2632,3.935883,3.9307480000000004,35.014,35.0197,2.4674,6.5282,91.2929,0.3644,0.3546,0.6378684,34.725,2290.9,2.1339,26.7257,26.7355,11.3152,11.2618,0.0057,-0.0535,-0.005135,6.1387599999999996,1495.31,0.264
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,13.0,12.875,11.1643,11.1683,3.9216919999999997,3.9221,35.021,35.0212,2.4623,6.547969999999999,91.3111,0.3636,0.3654,0.7667316,33.484,2294.8,2.0465,26.7565,26.7559,11.1627,11.1667,0.0002,0.004,0.000408,6.1584699999999994,1494.8,0.27699999999999997
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,14.0,13.866,10.9069,10.8803,3.8957800000000002,3.8941480000000004,35.0131,35.0473,2.4566,6.57822,91.2036,0.3683,0.3878,0.8029729,28.947,2299.8,2.1215,26.7924,26.8042,10.9052,10.8787,0.0343,-0.0265,-0.001632,6.1929099999999995,1493.89,0.29100000000000004
57,20120702,1818,61.8588,-33.6175,2012-07-02T18:18:00Z,15.0,14.856,10.7555,10.808,3.882192,3.886643,35.0192,35.0075,2.4711,6.58662,91.0927,0.3732,0.5194,0.7352105999999999,24.831999999999997,2300.0,2.1064,26.8261,26.8122,10.7536,10.8062,-0.0117,0.0526,0.004451,6.21261,1493.37,0.314
