cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,3.0,2.971,11.1632,11.1651,3.9208910000000006,3.921035,35.0107,35.0103,2.484,6.5907800000000005,90.8449,0.384,0.548,0.6924838000000001,68.109,1859.5,0.0,26.7546,26.754,11.1628,11.1647,-0.0004,0.0019,0.000144,6.15872,1494.63,0.046
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,4.0,3.9619999999999997,11.2347,11.237,3.9276720000000003,3.928075,35.0096,35.0126,2.4807,6.583989999999999,90.8991,0.3817,0.5027,0.7068758,54.37,1865.6,-0.0,26.7407,26.7417,11.2342,11.2365,0.003,0.0023,0.00040199999999999996,6.14942,1494.9,0.14400000000000002
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,5.0,4.952,10.9726,10.9847,3.902557,3.9034440000000004,35.015,35.0201,2.4771,6.600439999999999,90.7513,0.3882,0.583,0.7221814999999999,46.033,1851.8,0.0,26.7875,26.7833,10.972,10.9841,0.0051,0.0121,0.0008869999999999999,6.18385,1493.98,0.16899999999999998
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,6.0,5.942,10.8009,10.8305,3.886076,3.888902,35.0152,35.018,2.4834,6.62789,90.7576,0.3879,0.6694,0.8586402,39.695,1851.0,0.0,26.8176,26.8122,10.8001,10.8298,0.0028,0.0297,0.002826,6.20656,1493.39,0.191
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,7.0,6.933,10.71,10.7144,3.877468,3.8779769999999996,35.0163,35.0217,2.4781,6.6588899999999995,90.6869,0.391,0.6644,0.8692934999999999,36.863,1869.9,0.0,26.8339,26.8338,10.7091,10.7136,0.0054,0.0044,0.000509,6.21864,1493.08,0.205
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,8.0,7.922999999999999,10.5501,10.5115,3.862015,3.858207,35.0162,35.0257,2.4778,6.67152,90.6455,0.3929,0.6902,0.8261460999999999,32.652,1876.7,0.0,26.86,26.8658,10.5492,10.5106,0.0095,-0.0386,-0.0038079999999999998,6.2401,1492.52,0.21899999999999997
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,9.0,8.914,10.3983,10.3825,3.847428,3.846007,35.0158,35.0221,2.4891,6.6862699999999995,90.5882,0.3954,0.8019,0.7615771,25.965999999999998,1863.7,0.0,26.8853,26.8887,10.3972,10.3814,0.0063,-0.0158,-0.0014210000000000002,6.26058,1491.99,0.233
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,10.0,9.904,10.39,10.37,3.846965,3.8448870000000004,35.0152,35.017,2.4968,6.73671,90.5576,0.3967,0.8509,0.7020595000000001,21.131,1846.7,0.0,26.8888,26.8909,10.3888,10.3689,0.0017,-0.02,-0.002077,6.26163,1491.98,0.247
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,11.0,10.894,10.1537,10.1961,3.8244260000000003,3.828706,35.0153,35.0223,2.5043,6.7949399999999995,90.326,0.407,0.8247,0.7229278,23.191,1865.1,0.0,26.9289,26.9236,10.1524,10.1948,0.007,0.0424,0.00428,6.29362,1491.14,0.266
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,12.0,11.885,9.9713,9.9322,3.806511,3.8031029999999997,35.0112,35.035,2.5052,6.84254,89.86,0.4277,0.8715,0.8257636999999999,19.840999999999998,1866.5,-5.466e-07,26.9547,26.9638,9.9699,9.9308,0.0238,-0.0391,-0.003408,6.31884,1490.49,0.27899999999999997
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,13.0,12.875,9.686,9.6749,3.779638,3.7786720000000003,35.0173,35.0297,2.512,6.8956100000000005,90.2013,0.4125,0.9295,0.8599134,17.243,1862.1,0.0,27.0037,27.0062,9.6845,9.6734,0.0124,-0.0111,-0.0009660000000000001,6.3581199999999995,1489.46,0.29100000000000004
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,14.0,13.865,9.3342,9.3312,3.746089,3.7459510000000003,35.0181,35.0352,2.5225,6.9687399999999995,90.2427,0.4107,1.0779,0.7752355,13.154000000000002,1856.3,0.0,27.0585,27.0602,9.3327,9.3296,0.0172,-0.0031,-0.000139,6.40747,1488.18,0.304
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,15.0,14.856,9.1447,9.13,3.728503,3.726921,35.016,35.0142,2.5444,7.07302,90.0761,0.4181,1.283,0.7121486,12.033,1854.2,0.0,27.0913,27.0921,9.1431,9.1284,-0.0018,-0.0147,-0.001582,6.43406,1487.49,0.322
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,16.0,15.845999999999998,8.9614,8.9239,3.7115769999999997,3.707499,35.0162,35.0384,2.5404,7.17086,90.0018,0.4214,1.298,0.7621664,12.427,1861.6,0.0,27.123,27.1243,8.9597,8.9222,0.0221,-0.0376,-0.004078,6.46,1486.83,0.337
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,17.0,16.837,8.4951,8.4265,3.6666830000000004,3.661039,35.0126,35.0262,2.5284,7.23469,89.8962,0.4261,1.5087,0.8441101999999999,10.818,1864.2,0.0,27.1862,27.2034,8.4934,8.4247,0.0136,-0.0686,-0.005644,6.52773,1485.08,0.348
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,18.0,17.827,8.3192,8.3253,3.6507989999999997,3.651503,35.0188,35.027,2.5283,7.2297899999999995,89.8329,0.4289,1.6792,0.8813943000000001,9.2885,1857.8,0.0,27.2178,27.2179,8.3174,8.3235,0.0082,0.0062,0.000704,6.55312,1484.43,0.35700000000000004
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,19.0,18.817,8.2646,8.2687,3.6458510000000004,3.646343,35.0161,35.0193,2.531,7.21903,89.8346,0.4288,1.8392,0.829153,7.3917,1858.2,0.0,27.227,27.2273,8.2626,8.2667,0.0033,0.0041,0.000492,6.5610800000000005,1484.25,0.369
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,20.0,19.808,8.1954,8.195,3.639734,3.639879,35.0092,35.0153,2.5337,7.26432,89.7506,0.4325,2.0011,0.7312998,7.2429,1848.8,0.0,27.24,27.2416,8.1934,8.193,0.0061,-0.0004,0.000145,6.571110000000001,1484.0,0.391
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,21.0,20.798000000000002,8.0573,8.0545,3.6267669999999996,3.626666,35.0093,35.0187,2.5277,7.27468,89.9513,0.4236,2.1983,0.8067996999999999,6.6139,1842.9,0.0,27.2598,27.2615,8.0552,8.0524,0.0094,-0.0028,-0.000101,6.59155,1483.49,0.4
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,22.0,21.788,7.906,7.904,3.6129089999999997,3.612846,35.0118,35.0177,2.5211,7.28442,89.4924,0.4441,2.5599,0.8591668,5.5283,1852.4,0.0,27.284,27.2854,7.9039,7.9018,0.0058,-0.0021,-6.3e-05,6.613919999999999,1482.93,0.41100000000000003
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,23.0,22.779,7.7933,7.791,3.6024510000000003,3.602464,35.0106,35.0194,2.5133,7.27845,87.7078,0.5246,2.9014,0.9290863000000001,4.8025,1859.8,0.0,27.3005,27.3029,7.7911,7.7887,0.0088,-0.0023,1.4000000000000001e-05,6.63075,1482.51,0.42100000000000004
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,24.0,23.769000000000002,7.6685,7.6676,3.591102,3.5911459999999997,35.0132,35.0196,2.5083,7.27871,86.4964,0.5805,3.4307,1.0870601,4.1743,1860.8,0.0,27.3207,27.3218,7.6661,7.6653,0.0063,-0.0009,4.4e-05,6.649369999999999,1482.05,0.43
58,20120702,2015,61.861,-33.5993,2012-07-02T20:15:00Z,25.0,24.759,7.6165,7.5816,3.586557,3.5834669999999997,35.0111,35.0147,2.5049,7.25731,82.1281,0.7878,4.3185,1.169946,3.582,1853.4,0.0,27.3303,27.3367,7.6141,7.5792,0.0036,-0.0349,-0.003091,6.657089999999999,1481.87,0.445
