cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
73,20120705,1522,61.6267,-34.2217,2012-07-05T15:22:00Z,4.0,3.9619999999999997,11.5199,11.5147,3.9552400000000003,3.954735,35.0127,35.0139,2.4697,6.49274,90.2481,0.4104,0.7094,0.6848383000000001,50.403999999999996,1192.9,0.0,26.6898,26.6907,11.5194,11.5141,0.0012,-0.0052,-0.0005059999999999999,6.11235,1495.9,0.057
73,20120705,1522,61.6267,-34.2217,2012-07-05T15:22:00Z,5.0,4.952,11.4257,11.4301,3.94611,3.9466160000000006,35.0139,35.0203,2.4667,6.49929,90.2467,0.4105,0.7256,0.7151579,44.603,1194.7,0.0,26.7062,26.706,11.4251,11.4295,0.0065,0.0044,0.000505,6.12458,1495.58,0.11
73,20120705,1522,61.6267,-34.2217,2012-07-05T15:22:00Z,6.0,5.943,11.149,11.1117,3.919001,3.915665,35.0132,35.0309,2.4703,6.5361,90.2042,0.4124,0.9966,0.696444,38.649,1196.7,-3.35e-07,26.7519,26.7605,11.1482,11.111,0.0177,-0.0372,-0.003336,6.160880000000001,1494.62,0.129
73,20120705,1522,61.6267,-34.2217,2012-07-05T15:22:00Z,7.0,6.933,10.802,10.8037,3.885639,3.8859690000000002,35.0175,35.0312,2.4809,6.59485,90.0799,0.4179,1.2626,0.7159890999999999,34.43,1201.4,0.0,26.8126,26.8136,10.8012,10.8029,0.0137,0.0017,0.000331,6.20667,1493.4,0.14400000000000002
73,20120705,1522,61.6267,-34.2217,2012-07-05T15:22:00Z,8.0,7.922999999999999,10.3352,10.3446,3.8405989999999997,3.8418019999999995,35.0191,35.0428,2.4945,6.6982800000000005,89.6746,0.4359,1.5163,0.7148808000000001,31.149,1203.1,0.0,26.8896,26.8905,10.3343,10.3437,0.0237,0.0094,0.0012029999999999999,6.26952,1491.74,0.16
73,20120705,1522,61.6267,-34.2217,2012-07-05T15:22:00Z,9.0,8.914,9.5522,9.5759,3.7656389999999997,3.7683480000000005,35.0224,35.0511,2.5143,6.88967,89.9237,0.4248,1.617,0.6785948,28.141,1200.8,0.0,27.0163,27.0161,9.5512,9.5749,0.0288,0.0237,0.002709,6.3772400000000005,1488.89,0.17800000000000002
73,20120705,1522,61.6267,-34.2217,2012-07-05T15:22:00Z,10.0,9.904,9.1314,9.1298,3.7261029999999997,3.726144,35.0252,35.0357,2.5422,7.0051,89.9105,0.4254,1.7222,0.7065835,24.766,1199.3,0.0,27.0859,27.0877,9.1303,9.1287,0.0105,-0.0016,4.2e-05,6.43635,1487.35,0.192
73,20120705,1522,61.6267,-34.2217,2012-07-05T15:22:00Z,11.0,10.894,9.0057,9.0065,3.714554,3.714693,35.021,35.0239,2.5636,7.1302,89.652,0.4369,1.8695,0.7601773000000001,21.511,1205.0,0.0,27.108,27.1084,9.0045,9.0053,0.0029,0.0008,0.00014,6.45408,1486.9,0.20600000000000002
73,20120705,1522,61.6267,-34.2217,2012-07-05T15:22:00Z,12.0,11.885,8.9354,8.9366,3.708164,3.708371,35.0167,35.0211,2.5723,7.219689999999999,89.4998,0.4437,2.0166,0.7662412,19.574,1207.3,0.0,27.1206,27.1212,8.9341,8.9353,0.0045,0.0012,0.000207,6.46404,1486.66,0.21899999999999997
73,20120705,1522,61.6267,-34.2217,2012-07-05T15:22:00Z,13.0,12.875,8.8435,8.8445,3.699796,3.69996,35.0146,35.0181,2.5769,7.26768,89.4339,0.4467,2.2028,0.7712366999999999,17.6,1203.2,5.724e-07,27.137,27.1375,8.8421,8.8431,0.0035,0.0009,0.000164,6.4770900000000005,1486.33,0.231
