cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
96,20120709,2342,62.2795,-35.0738,2012-07-09T23:42:00Z,3.0,2.971,11.9126,11.912,3.993413,3.993297,35.0176,35.017,2.452,6.37488,85.7985,0.6127,5.4743,0.5251548,1.0383,37.925,2.1448,26.6196,26.6192,11.9122,11.9116,-0.0006,-0.0006,-0.00011599999999999999,6.06189,1497.25,0.08800000000000001
96,20120709,2342,62.2795,-35.0738,2012-07-09T23:42:00Z,4.0,3.9619999999999997,11.9126,11.9121,3.993471,3.9933629999999996,35.0177,35.0172,2.4524,6.3739300000000005,85.7975,0.6127,5.4499,0.5598343000000001,0.8992899999999999,37.746,2.1273,26.6197,26.6194,11.9121,11.9115,-0.0006,-0.0005,-0.00010800000000000001,6.06188,1497.27,0.17800000000000002
96,20120709,2342,62.2795,-35.0738,2012-07-09T23:42:00Z,5.0,4.952,11.9093,11.91,3.9931870000000003,3.993214,35.0177,35.0173,2.4536,6.376930000000001,85.6829,0.6181,5.3423,0.5351385999999999,0.76649,37.79,2.0759,26.6203,26.6198,11.9087,11.9094,-0.0004,0.0007,2.7000000000000002e-05,6.06231,1497.27,0.184
96,20120709,2342,62.2795,-35.0738,2012-07-09T23:42:00Z,6.0,5.942,11.898,11.8991,3.992139,3.9922199999999997,35.0179,35.018,2.4532,6.38462,85.7807,0.6135,5.3166,0.5257073,0.66293,37.717,2.2003,26.6224,26.622,11.8973,11.8984,0.0001,0.0011,8.1e-05,6.06374,1497.25,0.203
96,20120709,2342,62.2795,-35.0738,2012-07-09T23:42:00Z,7.0,6.933,11.892,11.8936,3.991618,3.99169,35.018,35.0174,2.4548,6.38358,85.8081,0.6122,5.4163,0.5259815999999999,0.57653,37.686,2.1029,26.6236,26.6228,11.8911,11.8927,-0.0006,0.0015,7.2e-05,6.0645,1497.25,0.22399999999999998
96,20120709,2342,62.2795,-35.0738,2012-07-09T23:42:00Z,8.0,7.922999999999999,11.9033,11.9039,3.992726,3.9927699999999997,35.0175,35.0172,2.452,6.38659,85.7956,0.6128,5.4224,0.53047,0.51263,37.707,2.0915,26.6214,26.6212,11.9023,11.9028,-0.0003,0.0006,4.4e-05,6.06308,1497.3,0.245
96,20120709,2342,62.2795,-35.0738,2012-07-09T23:42:00Z,9.0,8.913,11.8966,11.8974,3.992145,3.992147,35.0178,35.0176,2.4529,6.37935,85.6239,0.6208,5.438,0.5222431,0.45096,37.483000000000004,2.0746,26.6228,26.6221,11.8954,11.8962,-0.0003,0.0008,2e-06,6.0639199999999995,1497.3,0.267
96,20120709,2342,62.2795,-35.0738,2012-07-09T23:42:00Z,10.0,9.904,11.8966,11.8957,3.9922,3.992063,35.0179,35.0172,2.4542,6.38419,85.7222,0.6162,5.3902,0.5248751,0.40391,37.441,2.0499,26.6229,26.6227,11.8953,11.8944,-0.0007,-0.001,-0.000136,6.0639199999999995,1497.31,0.285
96,20120709,2342,62.2795,-35.0738,2012-07-09T23:42:00Z,11.0,10.894,11.8987,11.8977,3.992386,3.9922839999999997,35.0173,35.0171,2.455,6.39007,85.8036,0.6124,5.3663,0.5397764,0.3556,37.313,2.0365,26.6221,26.6222,11.8972,11.8963,-0.0002,-0.001,-0.000102,6.063680000000001,1497.33,0.303
96,20120709,2342,62.2795,-35.0738,2012-07-09T23:42:00Z,12.0,11.884,11.8923,11.8938,3.991761,3.991915,35.0168,35.0179,2.452,6.3954,85.7535,0.6148,5.4456,0.547135,0.32299,37.458,1.9188,26.6229,26.6227,11.8908,11.8923,0.001,0.0015,0.000154,6.06451,1497.33,0.322
