cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
64,20120703,1008,61.7838,-33.4555,2012-07-03T10:08:00Z,3.0,2.971,11.2956,11.3024,3.933468,3.9340800000000002,35.0106,35.0105,2.4845,6.5709800000000005,91.2459,0.3665,0.5723,0.6591825,16.552,2291.0,0.0,26.7296,26.728,11.2952,11.3021,-0.0001,0.0069,0.000611,6.1414800000000005,1495.09,0.054000000000000006
64,20120703,1008,61.7838,-33.4555,2012-07-03T10:08:00Z,4.0,3.9619999999999997,11.2397,11.2724,3.92815,3.9312089999999995,35.0118,35.0137,2.485,6.584110000000001,91.2795,0.365,0.5672,0.6883967,14.642999999999999,2342.8,0.0,26.7397,26.7332,11.2392,11.2719,0.0019,0.0327,0.003059,6.14877,1494.91,0.113
64,20120703,1008,61.7838,-33.4555,2012-07-03T10:08:00Z,5.0,4.952,11.2098,11.2266,3.925363,3.926937,35.0125,35.0104,2.4883,6.585139999999999,91.2602,0.3658,0.605,0.7246596,13.558,2352.0,0.0,26.7455,26.7421,11.2091,11.226,-0.0021,0.0168,0.001574,6.15266,1494.83,0.125
64,20120703,1008,61.7838,-33.4555,2012-07-03T10:08:00Z,6.0,5.943,11.2621,11.2633,3.930449,3.930563,35.0112,35.0085,2.4898,6.58142,91.2128,0.3679,0.6695,0.7683333999999999,12.155999999999999,2358.1,0.0,26.7362,26.7359,11.2613,11.2626,-0.0028,0.0013,0.000113,6.14583,1495.03,0.139
64,20120703,1008,61.7838,-33.4555,2012-07-03T10:08:00Z,7.0,6.933,11.2681,11.271,3.931084,3.9313,35.0112,35.0107,2.4863,6.588430000000001,91.196,0.3686,0.6638,0.6942058000000001,11.270999999999999,2375.1,0.0,26.7352,26.7342,11.2672,11.2701,-0.0005,0.0029,0.00021600000000000002,6.14504,1495.06,0.163
64,20120703,1008,61.7838,-33.4555,2012-07-03T10:08:00Z,8.0,7.922999999999999,11.3022,11.2973,3.9344080000000003,3.9339190000000004,35.0103,35.0073,2.4836,6.573910000000001,91.2469,0.3664,0.66,0.6756755,10.425,2391.5,0.0,26.7291,26.7298,11.3012,11.2963,-0.003,-0.0049,-0.00049,6.14059,1495.2,0.184
64,20120703,1008,61.7838,-33.4555,2012-07-03T10:08:00Z,9.0,8.914,11.293,11.2937,3.9327019999999995,3.933469,35.002,35.0178,2.4822,6.5804100000000005,91.2456,0.3665,0.6377,0.7508895999999999,9.9095,2390.2,0.0,26.724,26.7293,11.2919,11.2926,0.0159,0.0007,0.000767,6.14213,1495.17,0.19899999999999998
64,20120703,1008,61.7838,-33.4555,2012-07-03T10:08:00Z,10.0,9.904,11.1607,11.2312,3.921099,3.927796,35.0153,35.0084,2.486,6.59463,91.292,0.3644,0.6323,0.7802800999999999,9.5183,2389.2,0.0,26.756,26.7428,11.1595,11.23,-0.0069,0.0705,0.006697,6.15905,1494.74,0.213
64,20120703,1008,61.7838,-33.4555,2012-07-03T10:08:00Z,11.0,10.894,11.1919,11.1831,3.923058,3.9229730000000003,35.0035,35.0225,2.4821,6.595280000000001,91.2985,0.3641,0.6691,0.7033119999999999,8.8289,2389.6,0.0,26.742,26.7495,11.1905,11.1817,0.019,-0.0088,-8.6e-05,6.155390000000001,1494.85,0.231
64,20120703,1008,61.7838,-33.4555,2012-07-03T10:08:00Z,12.0,11.885,10.314,10.1554,3.8401660000000004,3.824442,35.032,35.0497,2.4915,6.7084,91.3176,0.3633,0.7184,0.7296682,8.3683,2389.5,0.0,26.904,26.9271,10.3126,10.154,0.0177,-0.1586,-0.015724000000000002,6.27198,1491.74,0.256
