cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,4.0,3.9619999999999997,11.3899,11.3888,3.9426660000000004,3.9424669999999997,35.0115,35.0105,2.4601,6.47696,89.0591,0.4635,0.3796,0.6840684,125.5,2225.9,0.0,26.7131,26.7126,11.3894,11.3883,-0.0009,-0.0011,-0.000199,6.12919,1495.44,0.172
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,5.0,4.952,11.3904,11.3901,3.9427589999999997,3.942644,35.0116,35.0107,2.4587,6.47578,89.0981,0.4617,0.3758,0.6947925,113.01,2226.1,0.0,26.7131,26.7125,11.3897,11.3894,-0.0009,-0.0003,-0.00011499999999999999,6.12913,1495.46,0.516
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,6.0,5.942,11.3851,11.386,3.9423230000000005,3.9422949999999997,35.0118,35.0107,2.4586,6.47304,89.0897,0.4621,0.3762,0.6920265999999999,98.455,2227.7,0.0,26.7142,26.7132,11.3844,11.3852,-0.0011,0.0009,-2.8000000000000003e-05,6.1298,1495.46,0.574
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,7.0,6.933,11.3886,11.3882,3.9426959999999998,3.942561,35.0116,35.0107,2.4592,6.4817,89.0965,0.4618,0.3631,0.6996295,88.86399999999999,2229.2,-0.0,26.7135,26.7129,11.3878,11.3874,-0.001,-0.0004,-0.000135,6.12935,1495.49,0.624
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,8.0,7.922999999999999,11.3889,11.3889,3.94277,3.942681,35.0117,35.0108,2.4595,6.47895,89.1082,0.4613,0.3816,0.6841102,77.851,2226.0,0.0,26.7135,26.7129,11.3879,11.3879,-0.0009,-0.0,-8.9e-05,6.12931,1495.51,0.6809999999999999
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,9.0,8.914,11.3892,11.389,3.9428449999999997,3.9427489999999996,35.0117,35.0109,2.4595,6.4791099999999995,89.0882,0.4622,0.4099,0.6677979,70.975,2223.6,0.0,26.7135,26.7129,11.388,11.3879,-0.0008,-0.0001,-9.6e-05,6.12927,1495.52,0.723
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,10.0,9.904,11.3865,11.3842,3.942621,3.9423230000000005,35.0117,35.0113,2.4575,6.4770199999999996,89.0727,0.4628,0.4294,0.6823536,61.745,2222.5,0.0,26.714,26.7137,11.3852,11.383,-0.0004,-0.0022,-0.000298,6.129630000000001,1495.53,0.764
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,11.0,10.894,11.2168,11.2282,3.926189,3.927226,35.0129,35.0159,2.4585,6.49794,89.0675,0.4631,0.642,0.7196941,56.553999999999995,2225.6,-7.512e-07,26.7434,26.7409,11.2155,11.2269,0.003,0.0114,0.001037,6.1518,1494.94,0.7979999999999999
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,12.0,11.885,10.4566,10.5445,3.8526809999999996,3.861306,35.0163,35.0394,2.4684,6.65425,88.8778,0.4716,0.8694,0.7401525999999999,51.977,2225.9,0.0,26.8715,26.8579,10.4552,10.5431,0.0231,0.0879,0.008624,6.253,1492.24,0.84
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,13.0,12.875,8.9493,9.2654,3.7102769999999996,3.740131,35.0409,35.0867,2.478,6.992660000000001,88.2327,0.5008,1.0211,0.8191425999999999,46.363,2227.2,0.0,27.1239,27.0712,8.9479,9.264,0.0458,0.3161,0.029854000000000002,6.4619800000000005,1486.73,0.873
98,20120710,1404,61.7748,-33.8307,2012-07-10T14:04:00Z,14.0,13.866,7.5521,7.5241,3.578699,3.5779629999999996,35.0311,35.058,2.518,7.23102,87.7485,0.5228,1.0666,0.8851528000000001,40.702,2224.5,0.0,27.3308,27.3528,7.5507,7.5227,0.0269,-0.028,-0.000736,6.66644,1481.44,0.9009999999999999
