cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,3.0,2.972,12.1582,11.787,4.01621,3.9917839999999996,35.0084,35.0962,2.4752,6.44569,90.9405,0.3798,0.2643,0.6125526,73.294,1534.9,0.0,26.5661,26.7233,12.1578,11.7865,0.0878,-0.3712,-0.024425,6.03112,1498.09,-0.076
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,4.0,3.9619999999999997,12.0879,12.1849,4.009727,4.016831,35.0129,35.0001,2.4773,6.43595,91.3762,0.3608,0.2254,0.6618966,51.766999999999996,1488.8,0.0,26.5815,26.5458,12.0873,12.1844,-0.0128,0.0971,0.007104000000000001,6.03995,1497.86,0.079
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,5.0,4.952,11.8704,11.8456,3.988475,3.986068,35.0132,35.0147,2.4779,6.45919,90.8562,0.3836,0.3282,0.695902,48.376000000000005,1498.8,0.0,26.6202,26.6247,11.8698,11.845,0.0015,-0.0248,-0.002408,6.06765,1497.13,0.094
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,6.0,5.942,11.5579,11.5913,3.957643,3.9612339999999997,35.0104,35.0311,2.4711,6.53135,90.6884,0.3909,0.3612,0.6403147,45.785,1502.1,-0.0,26.6725,26.6692,11.5571,11.5905,0.0207,0.0334,0.0035909999999999996,6.10797,1496.05,0.125
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,7.0,6.933,11.3962,11.3959,3.941975,3.942158,35.0108,35.0254,2.4696,6.52683,90.2466,0.4105,0.3997,0.718855,38.941,1513.4,0.0,26.7009,26.7026,11.3954,11.3951,0.0146,-0.0003,0.000183,6.12893,1495.5,0.138
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,8.0,7.922999999999999,11.1286,11.123,3.9155699999999998,3.9153029999999998,35.0071,35.0322,2.4711,6.55328,89.6018,0.4392,0.5252,0.7521249,32.735,1526.2,0.0,26.7435,26.7465,11.1276,11.122,0.0251,-0.0055,-0.000267,6.1641699999999995,1494.56,0.153
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,9.0,8.914,10.4081,10.401,3.846478,3.845897,35.0139,35.0285,2.5173,6.68783,88.7844,0.4759,0.7476,0.7331602,28.905,1528.9,0.0,26.8681,26.8702,10.4071,10.3999,0.0145,-0.0072,-0.0005809999999999999,6.26018,1492.0,0.172
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,10.0,9.904,9.9664,9.9601,3.8047739999999997,3.804343,35.015,35.0263,2.5744,6.98155,88.1335,0.5053,0.9653,0.6830961999999999,27.861,1514.1,0.0,26.9462,26.9486,9.9653,9.9589,0.0113,-0.0064,-0.00043099999999999996,6.31997,1490.42,0.193
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,11.0,10.894,9.7585,9.7628,3.785284,3.7859949999999998,35.0157,35.0322,2.5704,7.10275,88.046,0.5093,0.9797,0.7370844,25.18,1520.9,0.0,26.9824,26.9842,9.7573,9.7615,0.0165,0.0042,0.000711,6.34856,1489.68,0.205
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,12.0,11.885,9.4103,9.4105,3.7524,3.752728,35.019,35.0382,2.5621,7.1769300000000005,88.9102,0.4702,0.9408,0.7579009,21.271,1525.0,0.0,27.0399,27.0424,9.409,9.4092,0.0192,0.0003,0.000327,6.39706,1488.42,0.21600000000000003
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,13.0,12.875,9.164,9.1624,3.7294419999999997,3.7294650000000003,35.0206,35.0288,2.5654,7.18613,89.4338,0.4467,1.0552,0.8125496999999999,17.632,1516.3,0.0,27.0818,27.0835,9.1626,9.1609,0.0082,-0.0016,2.3e-05,6.43166,1487.52,0.22899999999999998
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,14.0,13.866,9.0832,9.0828,3.722268,3.722321,35.0156,35.0178,2.5811,7.22208,88.986,0.4668,1.322,0.7498656,16.334,1495.7,0.0,27.098,27.0988,9.0817,9.0813,0.0022,-0.0004,5.3e-05,6.4429300000000005,1487.24,0.245
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,15.0,14.856,8.9444,8.9466,3.7092959999999997,3.7097569999999997,35.0099,35.0214,2.5826,7.305280000000001,88.8356,0.4735,1.5879,0.7304261,15.949000000000002,1495.0,-0.0,27.1205,27.1222,8.9428,8.945,0.0115,0.0022,0.00046100000000000004,6.46269,1486.74,0.263
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,16.0,15.845999999999998,8.7489,8.7503,3.690817,3.691211,35.0106,35.0218,2.5727,7.33242,88.7405,0.4778,1.7546,0.8009805,13.414000000000001,1501.7,0.0,27.1501,27.152,8.7472,8.7486,0.0112,0.0014,0.000394,6.4907900000000005,1486.02,0.273
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,17.0,16.837,8.5282,8.5331,3.669027,3.670111,35.0018,35.0404,2.5668,7.35686,88.5568,0.4861,2.0471,0.88454,11.552999999999999,1502.8,0.0001,27.1748,27.1792,8.5264,8.5313,0.0386,0.0049,0.001084,6.52329,1485.19,0.282
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,18.0,17.827,8.2478,8.2492,3.643876,3.6442330000000003,35.0159,35.026,2.5617,7.3754,87.9567,0.5133,2.4967,0.8976238999999999,9.9356,1503.1,0.0,27.2264,27.2281,8.2459,8.2474,0.0101,0.0014,0.000356,6.563739999999999,1484.16,0.292
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,19.0,18.817,8.1836,8.1998,3.638608,3.6399230000000005,35.0095,35.0139,2.5468,7.31235,88.2172,0.5015,2.6199,0.7065749,9.7291,1501.4,0.0,27.242,27.2379,8.1816,8.1978,0.0044,0.0162,0.001315,6.572839999999999,1483.94,0.311
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,20.0,19.808,8.0658,8.0708,3.6277660000000003,3.628389,35.0116,35.0186,2.5388,7.32826,88.6704,0.481,2.5042,0.7906129,8.4998,1510.1,0.0,27.2606,27.2612,8.0638,8.0688,0.007,0.005,0.0006219999999999999,6.59018,1483.51,0.32
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,21.0,20.798000000000002,7.955,7.9551,3.617378,3.6175919999999997,35.0108,35.021,2.5304,7.32654,89.225,0.456,2.3298,0.8200280999999999,7.4069,1523.6,0.0,27.2763,27.278,7.9529,7.953,0.0102,0.0001,0.00021400000000000002,6.606660000000001,1483.1,0.32799999999999996
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,22.0,21.788,7.8398,7.8426,3.606839,3.607265,35.0122,35.0181,2.5188,7.31467,89.585,0.4399,2.4287,0.8048217,6.5614,1529.4,0.0,27.2946,27.2956,7.8377,7.8404,0.0059,0.0028,0.000426,6.62374,1482.68,0.33899999999999997
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,23.0,22.779,7.727,7.7276,3.596567,3.5967290000000003,35.0116,35.0159,2.4992,7.26072,90.0728,0.4182,2.6624,0.7516767,5.8742,1505.7,0.0,27.3128,27.3135,7.7247,7.7253,0.0043,0.0006,0.000162,6.64055,1482.26,0.35200000000000004
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,24.0,23.769000000000002,7.6305,7.6312,3.5878410000000005,3.587986,35.0119,35.0149,2.4866,7.215910000000001,90.1191,0.4161,2.8321,0.7618377,5.2777,1490.1,0.0,27.3285,27.3291,7.6282,7.6288,0.003,0.0006,0.000145,6.65495,1481.91,0.363
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,25.0,24.76,7.6129,7.6131,3.586322,3.5864510000000003,35.0098,35.0117,2.4785,7.182510000000001,89.2991,0.4527,3.1609,0.7846287,4.6859,1497.4,0.0,27.3317,27.3326,7.6105,7.6107,0.0019,0.0002,0.00013000000000000002,6.65757,1481.86,0.375
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,26.0,25.75,7.5585,7.5613,3.5813309999999996,3.5817309999999996,35.0087,35.0155,2.4693,7.16144,89.2168,0.4564,3.2746,0.7962023,3.9815,1498.2,0.0,27.3397,27.3405,7.556,7.5587,0.0068,0.0028,0.0004,6.665769999999999,1481.66,0.387
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,27.0,26.74,7.4364,7.4376,3.570293,3.570506,35.0132,35.0178,2.4597,7.165430000000001,89.1251,0.4605,3.3162,0.8627020000000001,3.4771,1492.7,6.1415e-08,27.3594,27.3601,7.4338,7.435,0.0047,0.0012,0.000213,6.684139999999999,1481.21,0.395
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,28.0,27.730999999999998,7.4087,7.4091,3.5678769999999997,3.567964,35.0124,35.0142,2.4457,7.12125,89.4495,0.446,3.4489,0.8071149000000001,3.1391,1483.0,0.0,27.3643,27.3647,7.4061,7.4064,0.0018,0.0003,8.7e-05,6.688289999999999,1481.12,0.405
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,29.0,28.721,7.3443,7.3446,3.561979,3.5621300000000002,35.0115,35.0161,2.431,7.064610000000001,89.8024,0.4302,3.5442,0.7585019000000001,2.7993,1477.7,0.0,27.3738,27.3748,7.3415,7.3418,0.0046,0.0003,0.000151,6.69808,1480.89,0.418
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,30.0,29.711,7.2478,7.2485,3.553173,3.55335,35.0135,35.019,2.421,7.0564,89.5101,0.4434,3.4593,0.7752604999999999,2.4007,1482.4,0.0,27.3882,27.3891,7.245,7.2457,0.0055,0.0007,0.000178,6.71277,1480.53,0.42700000000000005
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,31.0,30.701,7.1331,7.1373,3.5426860000000002,3.5432050000000004,35.0155,35.022,2.4069,7.03644,90.459,0.4011,3.3504,0.7429541000000001,2.091,1478.1,0.0,27.4051,27.4056,7.1302,7.1344,0.0065,0.0042,0.000519,6.73032,1480.1,0.43700000000000006
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,32.0,31.691999999999997,7.0349,7.0382,3.533835,3.5342160000000002,35.0166,35.0186,2.387,6.97682,91.1928,0.3688,3.4257,0.7166627,1.8668,1470.3,0.0,27.4204,27.4206,7.0319,7.0352,0.002,0.0033,0.000381,6.74534,1479.73,0.449
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,33.0,32.681999999999995,6.9819,6.9819,3.529132,3.5292339999999998,35.0173,35.0208,2.3742,6.92948,91.3903,0.3601,3.3295,0.7057982,1.6299,1473.4,0.0,27.429,27.4299,6.9789,6.9789,0.0035,0.0,0.000102,6.75345,1479.54,0.45899999999999996
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,34.0,33.672,6.9053,6.9074,3.521992,3.5223160000000004,35.0166,35.0234,2.366,6.90972,91.4876,0.3559,3.2619,0.7535514,1.4409,1478.4,0.0,27.4387,27.4395,6.9022,6.9042,0.0068,0.0021,0.000324,6.76537,1479.26,0.467
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,35.0,34.662,6.7994,6.8013,3.512443,3.5127050000000004,35.0193,35.0235,2.3543,6.89151,92.5813,0.3084,2.665,0.6366145000000001,1.2869,1481.2,0.0,27.4547,27.4552,6.7962,6.7981,0.0042,0.0019,0.000262,6.781739999999999,1478.86,0.47600000000000003
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,36.0,35.653,6.7308,6.7316,3.506282,3.5064339999999996,35.0198,35.0228,2.3397,6.85303,93.8396,0.2543,2.3284,0.5829753000000001,1.1431,1481.2,0.0,27.4651,27.4657,6.7275,6.7284,0.003,0.0008,0.000152,6.792389999999999,1478.61,0.485
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,37.0,36.643,6.6582,6.6605,3.499796,3.500088,35.0211,35.0242,2.3285,6.811319999999999,94.2444,0.2372,2.148,0.5704256,1.0187,1489.7,0.0,27.4763,27.4767,6.6549,6.6572,0.0031,0.0023,0.000292,6.80368,1478.34,0.495
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,38.0,37.633,6.5811,6.5796,3.49296,3.4929019999999995,35.0226,35.0256,2.3172,6.77393,94.75,0.2157,2.0197,0.6067931,0.89933,1485.6,0.0,27.4887,27.4895,6.5777,6.5762,0.003,-0.0014,-5.7999999999999994e-05,6.81566,1478.05,0.507
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,39.0,38.623000000000005,6.5423,6.5415,3.489495,3.4895050000000003,35.023,35.0259,2.3141,6.7606399999999995,94.3882,0.2311,1.8974,0.6326841999999999,0.8084100000000001,1477.2,0.0,27.4944,27.4952,6.5388,6.538,0.0029,-0.0008,1e-05,6.8217300000000005,1477.92,0.515
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,40.0,39.614000000000004,6.4926,6.4935,3.485029,3.485188,35.0237,35.0268,2.3107,6.75427,94.7832,0.2143,1.7029,0.5926366999999999,0.7366,1471.3,0.0,27.5016,27.5021,6.489,6.49,0.0032,0.0009,0.00015900000000000002,6.82954,1477.74,0.523
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,41.0,40.604,6.4336,6.4341,3.479744,3.479855,35.0241,35.0268,2.304,6.744089999999999,95.1491,0.1989,1.4018,0.5702632,0.68195,1466.3,0.0,27.5102,27.5107,6.43,6.4305,0.0027,0.0005,0.00011100000000000001,6.8388100000000005,1477.52,0.5329999999999999
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,42.0,41.593999999999994,6.3631,6.364,3.473324,3.4735410000000004,35.0242,35.0278,2.2955,6.73251,95.7828,0.1724,1.1262,0.5344391,0.6129399999999999,1465.2,0.0,27.5196,27.5207,6.3594,6.3603,0.0036,0.0009,0.000217,6.84996,1477.25,0.541
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,43.0,42.583999999999996,6.309,6.309,3.4685300000000003,3.4686160000000004,35.0255,35.0289,2.288,6.71472,97.0697,0.119,0.8527,0.4953827,0.5526399999999999,1459.4,0.0,27.528,27.5287,6.3052,6.3053,0.0034,0.0001,8.6e-05,6.85849,1477.06,0.5479999999999999
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,44.0,43.575,6.27,6.27,3.4651110000000003,3.465176,35.0262,35.0274,2.2828,6.6928399999999995,97.8451,0.0871,0.7342,0.4909164000000001,0.50925,1449.8,0.0001,27.5341,27.5347,6.2662,6.2661,0.0013,-0.0001,6.500000000000001e-05,6.86463,1476.92,0.556
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,45.0,44.565,6.2606,6.2607,3.464369,3.4644160000000004,35.0256,35.0266,2.28,6.6742,98.0265,0.0797,0.6887,0.47989309999999996,0.47985,1451.1,0.0,27.536,27.5363,6.2567,6.2568,0.0009,0.0001,4.6e-05,6.86609,1476.9,0.565
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,46.0,45.555,6.2254,6.2254,3.4612220000000002,3.461286,35.0256,35.0281,2.2773,6.66827,98.0256,0.0798,0.6811,0.46587399999999995,0.45032,1461.5,0.0,27.5409,27.5415,6.2214,6.2214,0.0025,0.0,6.4e-05,6.871689999999999,1476.78,0.574
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,47.0,46.545,6.1974,6.1973,3.458764,3.4586360000000003,35.0264,35.0271,2.2754,6.66922,98.0976,0.0768,0.5928,0.4815701,0.41635,1462.3,0.0,27.5452,27.5441,6.1933,6.1933,0.0007,-0.0,-0.000128,6.87613,1476.68,0.581
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,48.0,47.535,6.1818,6.1818,3.4574050000000005,3.457437,35.0263,35.0271,2.2735,6.666739999999999,98.3076,0.0683,0.5315,0.4806513,0.3871,1456.6,0.0,27.5474,27.5477,6.1777,6.1776,0.0008,-0.0001,3.2e-05,6.878589999999999,1476.64,0.5870000000000001
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,49.0,48.526,6.1677,6.165,3.4561910000000005,3.4559870000000004,35.0255,35.0264,2.2694,6.65061,98.3606,0.0661,0.5566,0.48094849999999995,0.36926,1451.3,0.0,27.5495,27.5503,6.1635,6.1608,0.0009,-0.0027,-0.000204,6.8808300000000004,1476.6,0.596
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,50.0,49.516000000000005,6.1534,6.1536,3.454978,3.455022,35.0257,35.0263,2.268,6.6467600000000004,98.2852,0.0692,0.4793,0.4910627,0.34593,1459.7,0.0,27.5519,27.5521,6.1491,6.1493,0.0007,0.0001,4.5e-05,6.883089999999999,1476.56,0.606
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,51.0,50.506,6.141,6.141,3.4537989999999996,3.453903,35.0246,35.0265,2.2661,6.64611,98.657,0.0541,0.4466,0.4677655,0.32108000000000003,1456.1,0.0,27.5527,27.5536,6.1366,6.1366,0.0019,0.0,0.000105,6.88513,1476.52,0.612
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,52.0,51.496,6.1375,6.1356,3.4535940000000003,3.453468,35.0244,35.0251,2.2632,6.63288,98.7785,0.0491,0.4037,0.44090340000000006,0.30307,1440.1,0.0,27.5538,27.5545,6.133,6.1311,0.0006,-0.0019,-0.000125,6.88565,1476.52,0.626
65,20120703,1413,61.7055,-33.4112,2012-07-03T14:13:00Z,53.0,52.486000000000004,6.1336,6.121,3.453232,3.452147,35.0224,35.0231,2.2576,6.60608,99.2021,0.032,0.3731,0.4489617,0.28481,1448.5,0.0,27.5539,27.5561,6.1291,6.1165,0.0007,-0.0126,-0.001085,6.88629,1476.53,0.6629999999999999
