cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
72,20120705,506,61.5413,-34.1067,2012-07-05T05:06:00Z,3.0,2.971,11.5456,11.57,3.7442519999999995,3.9601949999999997,32.9147,35.0147,2.7959,7.79605,91.0806,0.3737,1.7446,0.6765635999999999,0.7890199999999999,29.086,2.2695,25.0542,26.6819,11.5453,11.5696,2.1,0.0244,0.215943,6.19068,1493.32,0.024
72,20120705,506,61.5413,-34.1067,2012-07-05T05:06:00Z,4.0,3.9619999999999997,11.5713,11.5669,3.9024160000000006,3.959939,34.4425,35.0145,2.8159,7.68239,91.0033,0.3771,1.7746,0.6952696,0.7217600000000001,29.194000000000003,2.1525,26.2371,26.6825,11.5708,11.5664,0.572,-0.0044,0.057523000000000005,6.12772,1495.36,0.221
72,20120705,506,61.5413,-34.1067,2012-07-05T05:06:00Z,5.0,4.952,11.5702,11.5712,3.9431059999999998,3.9604120000000003,34.8447,35.0146,2.3578,6.64877,91.0559,0.3748,1.8387,0.7063802,0.6499699999999999,29.188000000000002,2.1662,26.5499,26.6819,11.5696,11.5705,0.1699,0.0009,0.017306000000000002,6.1123400000000006,1495.88,0.324
72,20120705,506,61.5413,-34.1067,2012-07-05T05:06:00Z,6.0,5.943,11.5708,11.5705,3.9454800000000003,3.960404,34.8672,35.0149,2.2079,5.82618,91.0593,0.3746,1.7469,0.7181241999999999,0.5895,29.128,2.2121,26.5673,26.6821,11.5701,11.5697,0.1478,-0.0003,0.014924000000000002,6.11139,1495.92,0.35600000000000004
72,20120705,506,61.5413,-34.1067,2012-07-05T05:06:00Z,7.0,6.933,11.569,11.572,3.949926,3.9605870000000003,34.9124,35.0145,2.1701,5.65146,91.0837,0.3736,1.6954,0.7041696999999999,0.53255,29.09,2.2028,26.6027,26.6818,11.5682,11.5711,0.1022,0.003,0.010661,6.10988,1495.99,0.37799999999999995
72,20120705,506,61.5413,-34.1067,2012-07-05T05:06:00Z,8.0,7.9239999999999995,11.5752,11.5769,3.951835,3.961103,34.9248,35.0146,2.1289,5.46694,91.1057,0.3726,1.7256,0.6725612,0.48903,29.316,2.2178,26.6113,26.6809,11.5742,11.5759,0.0898,0.0017,0.009269,6.1086,1496.05,0.401
72,20120705,506,61.5413,-34.1067,2012-07-05T05:06:00Z,9.0,8.914,11.5773,11.5778,3.9544230000000002,3.961225,34.9479,35.0147,2.1009,5.325740000000001,91.061,0.3745,1.7115,0.6681154,0.45116999999999996,29.714000000000002,2.1351,26.629,26.6807,11.5761,11.5767,0.0668,0.0006,0.006802,6.10744,1496.1,0.42200000000000004
72,20120705,506,61.5413,-34.1067,2012-07-05T05:06:00Z,10.0,9.904,11.5704,11.5446,3.954681,3.958188,34.9567,35.0168,2.1043,5.26906,90.9998,0.3772,1.7131,0.6727342,0.41289,29.471999999999998,2.18,26.6369,26.6877,11.5692,11.5434,0.0601,-0.0258,0.003507,6.10799,1496.1,0.44299999999999995
72,20120705,506,61.5413,-34.1067,2012-07-05T05:06:00Z,11.0,10.895,11.5408,11.5205,3.955782,3.9558,34.9959,35.0156,2.1069,5.27605,91.0525,0.3749,1.7289,0.6880236,0.37911999999999996,29.471,2.0391,26.6724,26.6913,11.5394,11.5191,0.0197,-0.0203,1.8e-05,6.11032,1496.06,0.46
72,20120705,506,61.5413,-34.1067,2012-07-05T05:06:00Z,12.0,11.885,11.5204,11.3549,3.9496900000000004,3.9396839999999997,34.9549,35.0203,2.0697,5.263780000000001,91.0044,0.377,1.7972,0.675532,0.34904,29.38,2.0429,26.6441,26.7197,11.5189,11.3534,0.0654,-0.1655,-0.010006000000000001,6.11455,1495.96,0.478
