cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,2.0,1.9809999999999999,10.6514,10.6513,3.8724529999999997,3.8723650000000003,35.0156,35.0148,2.462,6.58453,89.9438,0.424,1.2585,0.6761851999999999,6.347,220.41,2.2739,26.8504,26.8498,10.6511,10.651,-0.0008,-0.0001,-8.8e-05,6.22613,1492.8,-0.09300000000000001
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,3.0,2.971,10.6495,10.6491,3.872299,3.872182,35.0154,35.0147,2.4644,6.60053,90.5084,0.3989,1.2786,0.751851,6.0269,208.63,2.2707,26.8507,26.8501,10.6491,10.6487,-0.0008,-0.0004,-0.00011599999999999999,6.22639,1492.81,0.18899999999999997
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,4.0,3.9619999999999997,10.6479,10.6475,3.872208,3.872103,35.0156,35.015,2.462,6.59346,90.4206,0.4028,1.2708,0.8379439000000001,5.2015,209.1,2.2967,26.851,26.8506,10.6475,10.647,-0.0005,-0.0004,-0.000105,6.22659,1492.82,0.268
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,5.0,4.952,10.6488,10.6468,3.872327,3.8720809999999997,35.0155,35.0148,2.4632,6.59305,90.3369,0.4065,1.2778,0.8447509,4.4161,208.9,2.2386,26.8509,26.8507,10.6482,10.6462,-0.0006,-0.0019,-0.000245,6.2264800000000005,1492.84,0.285
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,6.0,5.943,10.6436,10.6464,3.871889,3.872097,35.0157,35.0149,2.4644,6.59853,90.0924,0.4174,1.283,0.7760557,3.847,208.46,2.1833,26.8519,26.8509,10.6429,10.6457,-0.0007,0.0028,0.00020899999999999998,6.22717,1492.84,0.303
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,7.0,6.933,10.648,10.6467,3.872371,3.872178,35.0157,35.0149,2.4627,6.60195,90.4511,0.4014,1.2643,0.8378302,3.4448,208.53,2.2404,26.8513,26.851,10.6471,10.6458,-0.0009,-0.0013,-0.000193,6.22658,1492.87,0.318
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,8.0,7.922999999999999,10.649,10.6488,3.872469,3.872425,35.0152,35.0151,2.4612,6.602289999999999,90.3541,0.4057,1.3037,0.8129259,3.1842,208.5,2.1787,26.8507,26.8505,10.6481,10.6479,-0.0001,-0.0002,-4.4e-05,6.226459999999999,1492.89,0.331
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,9.0,8.914,10.6466,10.6475,3.872304,3.872317,35.0156,35.0148,2.4616,6.59496,90.414,0.4031,1.2739,0.7291399000000001,2.7683,208.3,2.1498,26.8514,26.8506,10.6455,10.6464,-0.0007,0.0009,1.2e-05,6.226780000000001,1492.9,0.349
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,10.0,9.904,10.6492,10.6493,3.8726279999999997,3.8725419999999997,35.0158,35.0146,2.4621,6.59505,90.4263,0.4025,1.2726,0.7566654,2.5877,208.87,2.1888,26.8512,26.8503,10.648,10.6481,-0.0012,0.0002,-8.7e-05,6.22641,1492.92,0.366
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,11.0,10.895,10.6505,10.6501,3.872779,3.872674,35.0156,35.0149,2.4619,6.597639999999999,90.4536,0.4013,1.3076,0.8205921999999999,2.2939,209.0,2.191,26.8508,26.8503,10.6491,10.6488,-0.0007,-0.0003,-0.000105,6.22625,1492.94,0.382
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,12.0,11.885,10.6474,10.6453,3.8725110000000003,3.8722559999999997,35.0155,35.0155,2.4614,6.598439999999999,90.3122,0.4076,1.2825,0.8172756,2.1338,208.69,2.2492,26.8512,26.8511,10.646,10.6439,0.0,-0.0021,-0.00025499999999999996,6.2266699999999995,1492.95,0.39899999999999997
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,13.0,12.875,10.5937,10.5992,3.867211,3.867748,35.0146,35.0187,2.4608,6.60641,90.0457,0.4194,1.3098,0.8682948,1.9889,208.25,2.2384,26.859,26.8581,10.5921,10.5977,0.0041,0.0056,0.000537,6.2339400000000005,1492.77,0.413
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,14.0,13.866,10.5334,10.5045,3.861571,3.858708,35.0162,35.0185,2.464,6.61457,90.3052,0.4079,1.3083,0.8841162,1.7852,208.61,2.205,26.8701,26.8742,10.5317,10.5029,0.0022,-0.0289,-0.002863,6.24199,1492.57,0.429
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,15.0,14.856,10.4127,10.4469,3.849167,3.852893,35.0085,35.0329,2.4567,6.65183,90.3072,0.4078,1.3122,0.7626159,1.6156,209.0,2.2139,26.8833,26.8811,10.411,10.4452,0.0244,0.0342,0.0037259999999999997,6.2586699999999995,1492.14,0.451
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,16.0,15.845999999999998,9.5841,9.5811,3.7698110000000002,3.769879,35.0191,35.0495,2.4587,6.75448,90.2683,0.4095,1.4506,0.9102116,1.4818,208.92,2.1243,27.0172,27.0206,9.5823,9.5793,0.0304,-0.0031,6.9e-05,6.37268,1489.13,0.46299999999999997
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,17.0,16.837,8.9768,8.9737,3.711722,3.7118260000000003,35.0181,35.0426,2.4865,6.847989999999999,89.4402,0.4464,1.8194,0.949857,1.3744,208.34,2.2485,27.1092,27.113,8.975,8.9719,0.0244,-0.0031,0.00010400000000000001,6.458480000000001,1486.88,0.47600000000000003
50,20120630,2155,61.6253,-34.1003,2012-06-30T21:55:00Z,18.0,17.827,8.5257,8.5237,3.6691629999999997,3.6692080000000002,35.0198,35.0351,2.5086,7.00289,88.8441,0.4732,2.2759,1.0707262,1.2821,208.56,2.2082,27.178,27.1803,8.5238,8.5218,0.0153,-0.0021,4.5e-05,6.52345,1485.2,0.48700000000000004
