cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,2.0,1.98,11.8421,11.9685,3.984377,3.9960809999999998,34.9994,35.0109,2.4974,6.56605,89.198,0.4569,2.0158,0.6679378,2.3618,53.919,-0.0,26.6162,26.5887,11.8418,11.9683,0.0115,0.1265,0.011704,6.071680000000001,1496.96,-0.073
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,3.0,2.972,11.8868,11.8773,3.99036,3.989642,35.0109,35.0083,2.4966,6.5239199999999995,89.0728,0.4637,1.7545,0.6864139,2.0156,54.20399999999999,0.0,26.6199,26.6232,11.8865,11.8769,-0.0026,-0.0096,-0.000718,6.06545,1497.16,0.17800000000000002
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,4.0,3.9619999999999997,11.8377,11.8323,3.985303,3.984894,35.0109,35.0163,2.4919,6.5061800000000005,89.8605,0.4276,1.856,0.7503134,1.724,54.00899999999999,0.0,26.6265,26.6285,11.8372,11.8317,0.0054,-0.0055,-0.000408,6.07179,1497.0,0.268
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,5.0,4.952,11.6197,11.6117,3.963878,3.9633089999999997,35.0089,35.0145,2.5116,6.580030000000001,89.2612,0.4544,2.2183,0.7589216999999999,1.5359,53.953,-7.909e-07,26.6637,26.6667,11.6191,11.611,0.0056,-0.008,-0.0005690000000000001,6.09986,1496.25,0.284
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,6.0,5.943,11.7153,11.6912,3.9736269999999996,3.9711730000000003,35.0093,35.0066,2.5183,6.62408,88.8023,0.475,2.2475,0.7107979,1.311,53.713,0.0,26.6498,26.6532,11.7145,11.6905,-0.0028,-0.024,-0.002454,6.08741,1496.61,0.314
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,7.0,6.933,11.7335,11.734,3.975288,3.975407,35.0073,35.0049,2.5127,6.61333,88.9708,0.4674,2.1969,0.7094147,1.24,53.681000000000004,0.0,26.6454,26.6457,11.7326,11.7331,-0.0024,0.0006,0.00011899999999999999,6.08513,1496.68,0.344
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,8.0,7.922999999999999,11.7586,11.741,3.9781489999999997,3.976325,35.0106,35.0092,2.5112,6.599069999999999,89.1303,0.4603,2.1251,0.6529202,1.0657,53.776,0.0,26.6437,26.646,11.7576,11.74,-0.0014,-0.0175,-0.0018239999999999999,6.08177,1496.79,0.371
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,9.0,8.914,11.4162,11.4546,3.9436760000000004,3.948233,35.0023,35.0286,2.4975,6.63053,89.2549,0.4547,2.167,0.6595525999999999,0.93069,53.543,0.0,26.6933,26.6932,11.4151,11.4535,0.0263,0.0384,0.004556,6.1269800000000005,1495.58,0.413
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,10.0,9.904,9.875,10.0689,3.795034,3.8128580000000003,35.0131,35.0301,2.5541,6.8750100000000005,88.0449,0.5095,3.7101,0.7357459,0.8300700000000001,53.692,0.0,26.9508,26.9135,9.8739,10.0678,0.017,0.1939,0.017824,6.33372,1490.06,0.434
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,11.0,10.895,9.4304,9.4499,3.752599,3.754374,35.0016,35.0055,2.6409,7.26133,86.2853,0.5902,5.0877,0.8266959999999999,0.73727,53.68899999999999,0.0,27.023,27.0191,9.4292,9.4487,0.0039,0.0195,0.0017760000000000002,6.39499,1488.45,0.456
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,12.0,11.885,9.3184,9.2796,3.7425330000000003,3.7388190000000003,34.9901,34.997,2.6816,7.567539999999999,84.465,0.6752,5.4325,0.7354246,0.6413800000000001,53.543,0.0,27.0451,27.051,9.3171,9.2783,0.0069,-0.0388,-0.003713,6.410480000000001,1488.06,0.484
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,13.0,12.875,9.1075,9.0937,3.723037,3.721747,34.9924,34.9939,2.6773,7.593610000000001,84.1804,0.6888,5.7696,0.8382959000000001,0.5646,53.568999999999996,0.0,27.082,27.0842,9.1061,9.0923,0.0014,-0.0138,-0.0012900000000000001,6.44013,1487.3,0.5
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,14.0,13.866,8.9643,8.9494,3.7100129999999996,3.7087489999999996,34.9927,34.9999,2.6684,7.6109800000000005,83.9464,0.7,5.9283,0.8873083,0.50834,53.629,5.5902e-07,27.108,27.1116,8.9628,8.9479,0.0071,-0.015,-0.0012640000000000001,6.460369999999999,1486.78,0.522
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,15.0,14.856,8.5995,8.5862,3.675332,3.6747199999999998,34.9877,34.9953,2.638,7.5937399999999995,84.2288,0.6865,6.0322,0.8997171,0.43835,53.582,0.0,27.1617,27.1691,8.598,8.5846,0.0077,-0.0134,-0.000612,6.51294,1485.43,0.5489999999999999
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,16.0,15.847000000000001,8.5905,8.5891,3.6754010000000004,3.6753709999999997,34.9928,34.994,2.6265,7.5400100000000005,84.7213,0.6633,5.7799,0.9508884,0.39844,53.563,0.0,27.1701,27.1711,8.5888,8.5875,0.0013,-0.0014,-2.8999999999999997e-05,6.51391,1485.42,0.565
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,17.0,16.837,8.5641,8.5638,3.673325,3.6733480000000003,34.9926,34.994,2.6117,7.48411,85.5575,0.6239,5.5669,0.9272687,0.3594,53.536,1.3758e-07,27.1772,27.1776,8.5623,8.5621,0.0014,-0.0003,2.4e-05,6.517580000000001,1485.34,0.586
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,18.0,17.827,8.3153,8.2926,3.650089,3.6481019999999997,34.995,35.0019,2.5843,7.46177,86.0273,0.602,5.5232,0.9461476000000001,0.30735,53.536,0.0,27.2154,27.22,8.3135,8.2908,0.007,-0.0227,-0.001986,6.55386,1484.42,0.609
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,19.0,18.817,8.1986,8.1979,3.6396019999999996,3.63961,34.9985,35.0001,2.562,7.40026,86.3237,0.5883,5.3379,1.0091881999999999,0.28494,53.498999999999995,0.0,27.2362,27.237,8.1967,8.196,0.0016,-0.0007,7.000000000000001e-06,6.570810000000001,1483.99,0.624
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,20.0,19.808,8.1512,8.141,3.635185,3.6343940000000003,34.9945,34.9972,2.5478,7.31825,86.5449,0.578,5.0551,0.8798661,0.24345,53.58,0.0,27.2431,27.246,8.1492,8.139,0.0027,-0.0102,-0.000791,6.57782,1483.83,0.647
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,21.0,20.798000000000002,8.0773,8.0779,3.6283830000000004,3.6285190000000003,34.9954,34.9991,2.5379,7.32132,86.7515,0.5685,5.1446,0.9788773999999999,0.22371999999999997,53.466,0.0,27.2547,27.2553,8.0752,8.0758,0.0037,0.0006,0.000136,6.5887,1483.56,0.662
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,22.0,21.789,8.0459,8.054,3.625746,3.626525,34.9962,34.997,2.5265,7.26625,86.8416,0.5643,4.9558,0.8780556999999999,0.19408,53.646,0.0,27.2615,27.2604,8.0436,8.0518,0.0009,0.0082,0.000779,6.59325,1483.46,0.685
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,23.0,22.779,7.9141,7.9143,3.6132129999999996,3.613275,34.9945,34.9958,2.5047,7.2613,87.2632,0.545,4.926,0.9364973,0.17185999999999998,53.61600000000001,1.5945e-08,27.2787,27.279,7.9118,7.912,0.0013,0.0002,6.3e-05,6.61295,1482.97,0.705
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,24.0,23.769000000000002,7.9058,7.9031,3.612484,3.6123220000000003,34.9925,34.9939,2.4859,7.16185,87.8057,0.5202,4.8922,0.8712033000000001,0.15392999999999998,53.597,0.0,27.2799,27.2811,7.9034,7.9007,0.0013,-0.0027,-0.000162,6.61418,1482.96,0.722
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,25.0,24.76,7.8821,7.8819,3.6105769999999997,3.610587,34.994,34.9952,2.4766,7.10871,87.9484,0.5137,4.7952,0.8948524,0.13574,53.626000000000005,-3.114e-07,27.2855,27.2858,7.8796,7.8795,0.0012,-0.0002,9e-06,6.61759,1482.88,0.745
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,26.0,25.75,7.814,7.8138,3.6042660000000004,3.604248,34.9948,34.9962,2.4671,7.107080000000001,87.9259,0.5147,4.5456,0.9244498999999999,0.12286,53.647,0.0,27.2955,27.2955,7.8114,7.8112,0.0014,-0.0002,-1.8e-05,6.62777,1482.64,0.758
67,20120703,2209,61.6372,-33.4407,2012-07-03T22:09:00Z,27.0,26.74,7.7549,7.753,3.5991459999999997,3.598996,34.9977,34.999,2.449,7.039210000000001,88.019,0.5105,4.5885,0.8172835,0.11051,53.676,-0.0,27.307,27.3075,7.7523,7.7503,0.0013,-0.002,-0.00015,6.63645,1482.43,0.78
