initial_latitude_deg,initial_longitude_deg,sounding_m,min_depth_m,max_depth_m,pres,temp,trans,fluo,sal,dens,svan,n2,sigt,theta,sigthe,freez_t,o2,p_h,no3,par,s_par,x18,cdomv,transect
70.755,-137.8852,1514.0,3.06,297.15,27.0,-0.5770000000000001,88.93,0.04,29.23,23.6,440.0,0.00082,23.469,-0.578,23.469,-1.61,9.097,,0.652,42.851000000000006,509.14,,0.078,500.0
70.755,-137.8852,1514.0,3.06,297.15,28.0,-0.675,88.92,0.06,29.377,23.73,429.0,0.000909,23.59,-0.6759999999999999,23.59,-1.62,9.139,,0.271,40.752,510.037,,0.077,500.0
70.755,-137.8852,1514.0,3.06,297.15,29.0,-0.757,88.91,0.04,29.459,23.8,422.0,0.0005099999999999999,23.659,-0.758,23.659,-1.63,9.204,,1.638,38.774,511.22,,0.078,500.0
70.755,-137.8852,1514.0,3.06,297.15,30.0,-0.92,88.94,0.04,29.501,23.84,419.0,0.000644,23.697,-0.921,23.697,-1.63,9.252,,1.148,36.864,511.22,,0.079,500.0
70.755,-137.8852,1514.0,3.06,297.15,31.0,-0.959,88.94,0.04,29.619,23.94,409.0,0.000897,23.793000000000006,-0.96,23.793000000000006,-1.64,9.284,,0.522,35.004,511.22,,0.079,500.0
70.755,-137.8852,1514.0,3.06,297.15,32.0,-0.977,88.94,0.04,29.731,24.04,401.0,0.000796,23.884,-0.978,23.884,-1.65,9.312,,0.265,33.174,511.22,,0.078,500.0
70.755,-137.8852,1514.0,3.06,297.15,33.0,-0.884,88.94,0.03,29.827,24.12,394.0,0.0006259999999999999,23.96,-0.885,23.96,-1.65,9.264,,0.7559999999999999,31.603,511.22,,0.079,500.0
70.755,-137.8852,1514.0,3.06,297.15,34.0,-0.843,88.94,0.04,29.897,24.18,388.0,0.000502,24.015,-0.8440000000000001,24.015,-1.66,9.25,,0.343,30.124,511.22,,0.078,500.0
70.755,-137.8852,1514.0,3.06,297.15,35.0,-0.905,88.94,0.05,29.956,24.23,384.0,0.000566,24.064,-0.906,24.064,-1.66,9.255,,0.35100000000000003,28.743,511.22,,0.079,500.0
70.755,-137.8852,1514.0,3.06,297.15,36.0,-0.914,88.97,0.05,30.041,24.31,377.0,0.000745,24.133000000000006,-0.915,24.133000000000006,-1.67,9.182,,0.8270000000000001,27.445,511.22,,0.078,500.0
70.755,-137.8852,1514.0,3.06,297.15,37.0,-0.951,88.95,0.05,30.147,24.4,369.0,0.000819,24.22,-0.952,24.22,-1.67,9.163,,0.584,26.201,511.22,,0.079,500.0
70.755,-137.8852,1514.0,3.06,297.15,38.0,-0.992,88.94,0.05,30.25,24.49,361.0,0.00065,24.305,-0.993,24.305,-1.68,9.206,,0.623,25.042,511.22,,0.079,500.0
70.755,-137.8852,1514.0,3.06,297.15,39.0,-0.978,88.96,0.04,30.314,24.54,356.0,0.000536,24.356,-0.979,24.356,-1.68,9.151,,0.423,23.93,511.724,,0.08,500.0
70.755,-137.8852,1514.0,3.06,297.15,40.0,-0.978,88.96,0.05,30.389,24.61,350.0,0.000512,24.417,-0.979,24.417,-1.69,9.103,,0.655,22.863000000000003,512.842,,0.079,500.0
70.755,-137.8852,1514.0,3.06,297.15,41.0,-1.084,88.94,0.05,30.443,24.66,345.0,0.0004440000000000001,24.463,-1.085,24.463,-1.69,9.124,,0.309,21.851,513.31,,0.08,500.0
70.755,-137.8852,1514.0,3.06,297.15,42.0,-1.194,88.99,0.05,30.497,24.71,341.0,0.000375,24.509,-1.195,24.509,-1.7,9.194,,1.138,20.895,513.31,,0.08,500.0
70.755,-137.8852,1514.0,3.06,297.15,43.0,-1.213,88.99,0.05,30.536,24.75,338.0,0.000313,24.541,-1.214,24.542,-1.7,9.237,,0.7829999999999999,19.964,513.31,,0.081,500.0
70.755,-137.8852,1514.0,3.06,297.15,44.0,-1.185,89.01,0.05,30.578000000000007,24.79,335.0,0.000391,24.575,-1.186,24.575,-1.7,9.189,,0.094,19.052,513.31,,0.08199999999999999,500.0
70.755,-137.8852,1514.0,3.06,297.15,45.0,-1.145,89.0,0.06,30.639,24.84,330.0,0.000446,24.623,-1.146,24.623,-1.71,9.161,,0.324,18.163,513.31,,0.08199999999999999,500.0
70.755,-137.8852,1514.0,3.06,297.15,46.0,-1.158,88.99,0.07,30.694000000000006,24.89,326.0,0.000375,24.668000000000006,-1.159,24.668000000000006,-1.71,9.131,,0.743,17.328,513.31,,0.081,500.0
70.755,-137.8852,1514.0,3.06,297.15,47.0,-1.17,88.99,0.08,30.735,24.93,323.0,0.000291,24.702,-1.171,24.702,-1.71,9.132,,0.35100000000000003,16.525,512.173,,0.08199999999999999,500.0
70.755,-137.8852,1514.0,3.06,297.15,48.0,-1.164,88.99,0.08,30.769,24.96,320.0,0.00028900000000000003,24.729,-1.165,24.729,-1.72,9.16,,0.426,15.728,511.22,,0.08199999999999999,500.0
70.755,-137.8852,1514.0,3.06,297.15,49.0,-1.128,88.97,0.09,30.811,25.0,317.0,0.000276,24.762,-1.129,24.762,-1.72,9.161,,-0.08900000000000001,14.981,511.22,,0.08199999999999999,500.0
70.755,-137.8852,1514.0,3.06,297.15,50.0,-1.145,88.97,0.11,30.841,25.03,315.0,0.000254,24.787,-1.146,24.787,-1.72,9.164,,0.691,14.251,511.22,,0.08199999999999999,500.0
70.755,-137.8852,1514.0,3.06,297.15,51.0,-1.147,88.97,0.1,30.876,25.06,312.0,0.000263,24.816,-1.148,24.816,-1.73,9.138,,0.009000000000000001,13.56,510.514,,0.08199999999999999,500.0
70.755,-137.8852,1514.0,3.06,297.15,52.0,-1.172,88.96,0.12,30.908,25.09,309.0,0.000271,24.842,-1.173,24.842,-1.73,9.147,,0.787,12.909,509.14,,0.083,500.0
70.755,-137.8852,1514.0,3.06,297.15,53.0,-1.177,88.94,0.12,30.945,25.13,306.0,0.000302,24.872,-1.178,24.872,-1.73,9.177,,-0.152,12.277,509.14,,0.083,500.0
70.755,-137.8852,1514.0,3.06,297.15,54.0,-1.141,88.94,0.14,30.987,25.17,303.0,0.00028900000000000003,24.905,-1.142,24.905,-1.73,9.183,,0.211,11.677,509.14,,0.083,500.0
70.755,-137.8852,1514.0,3.06,297.15,55.0,-1.0759999999999998,88.92,0.17,31.023000000000003,25.2,301.0,0.000312,24.933000000000003,-1.077,24.933000000000003,-1.74,9.111,,0.259,11.097,509.103,,0.083,500.0
70.755,-137.8852,1514.0,3.06,297.15,56.0,-1.01,88.9,0.2,31.072,25.24,297.0,0.000399,24.971,-1.011,24.971,-1.74,9.027,,1.027,10.557,507.918,,0.084,500.0
70.755,-137.8852,1514.0,3.06,297.15,57.0,-0.939,88.9,0.19,31.131,25.29,293.0,0.00053,25.017,-0.94,25.017,-1.74,9.013,,-0.364,10.032,507.05,,0.086,500.0
70.755,-137.8852,1514.0,3.06,297.15,58.0,-1.094,88.87,0.23,31.206,25.36,286.0,0.0004570000000000001,25.082,-1.095,25.082,-1.75,9.069,,0.45,9.512,507.05,,0.087,500.0
70.755,-137.8852,1514.0,3.06,297.15,59.0,-1.107,88.81,0.32,31.243,25.4,284.0,0.000385,25.112,-1.108,25.112,-1.75,8.959,,0.954,8.974,507.05,,0.087,500.0
70.755,-137.8852,1514.0,3.06,297.15,60.0,-1.139,88.68,0.46,31.304,25.45,279.0,0.000421,25.162,-1.14,25.162,-1.76,8.806000000000003,,0.276,8.486,507.05,,0.08800000000000001,500.0
70.755,-137.8852,1514.0,3.06,297.15,61.0,-1.13,88.37,0.85,31.351,25.49,275.0,0.00037,25.2,-1.131,25.2,-1.76,8.732000000000001,,1.046,7.982,505.709,,0.08900000000000001,500.0
70.755,-137.8852,1514.0,3.06,297.15,62.0,-1.129,88.31,0.85,31.4,25.54,271.0,0.000451,25.24,-1.13,25.24,-1.76,8.751,,2.18,7.4620000000000015,504.96,,0.08900000000000001,500.0
70.755,-137.8852,1514.0,3.06,297.15,63.0,-1.148,88.3,0.72,31.467,25.6,266.0,0.00045,25.295,-1.149,25.295,-1.77,8.801,,1.985,6.924,503.725,,0.09,500.0
70.755,-137.8852,1514.0,3.06,297.15,64.0,-1.165,88.44,0.56,31.515,25.64,262.0,0.000375,25.334,-1.166,25.334,-1.77,8.821,,1.976,6.444,502.85,,0.08900000000000001,500.0
70.755,-137.8852,1514.0,3.06,297.15,65.0,-1.177,88.54,0.55,31.563,25.69,259.0,0.00035,25.373,-1.178,25.373,-1.78,8.801,,1.894,6.019,501.005,,0.08900000000000001,500.0
70.755,-137.8852,1514.0,3.06,297.15,66.0,-1.177,88.58,0.55,31.605,25.73,255.0,0.000344,25.407,-1.178,25.407,-1.78,8.729,,2.777,5.647,500.79,,0.08900000000000001,500.0
70.755,-137.8852,1514.0,3.06,297.15,67.0,-1.145,88.59,0.6,31.653,25.77,252.0,0.000385,25.445,-1.146,25.445,-1.78,8.545,,2.925,5.292000000000002,499.632,,0.09,500.0
70.755,-137.8852,1514.0,3.06,297.15,68.0,-1.135,88.56,0.62,31.706,25.82,248.0,0.000326,25.488000000000003,-1.136,25.488000000000003,-1.79,8.448,,3.172,4.962,498.7,,0.091,500.0
70.755,-137.8852,1514.0,3.06,297.15,69.0,-1.125,88.51,0.65,31.738000000000003,25.85,245.0,0.000239,25.514,-1.126,25.514,-1.79,8.32,,4.019,4.647,498.7,,0.092,500.0
70.755,-137.8852,1514.0,3.06,297.15,70.0,-1.127,88.44,0.68,31.768,25.88,243.0,0.00027400000000000005,25.538,-1.128,25.538,-1.79,8.117,,4.433,4.343,498.7,,0.093,500.0
70.755,-137.8852,1514.0,3.06,297.15,71.0,-1.146,88.4,0.84,31.808000000000003,25.91,240.0,0.000319,25.571,-1.147,25.571,-1.79,7.904,,5.166,4.07,498.657,,0.094,500.0
70.755,-137.8852,1514.0,3.06,297.15,72.0,-1.166,88.36,0.65,31.849,25.95,237.0,0.000303,25.605,-1.167,25.605,-1.8,7.855,,6.152,3.791,498.125,,0.098,500.0
70.755,-137.8852,1514.0,3.06,297.15,73.0,-1.158,88.37,0.58,31.886,25.99,234.0,0.00027,25.634,-1.159,25.634,-1.8,7.792999999999998,,6.218,3.535,496.987,,0.098,500.0
70.755,-137.8852,1514.0,3.06,297.15,74.0,-1.163,88.37,0.57,31.919,26.02,231.0,0.000219,25.661,-1.165,25.661,-1.8,7.7029999999999985,,6.515,3.287,496.658,,0.099,500.0
70.755,-137.8852,1514.0,3.06,297.15,75.0,-1.173,88.4,0.6,31.942,26.04,229.0,0.000225,25.68,-1.175,25.68,-1.8,7.606,,6.808,3.072,496.62,,0.099,500.0
70.755,-137.8852,1514.0,3.06,297.15,76.0,-1.193,88.42,0.55,31.976,26.07,227.0,0.000248,25.708,-1.195,25.708,-1.81,7.525,,7.275,2.866,496.62,,0.099,500.0
70.755,-137.8852,1514.0,3.06,297.15,77.0,-1.229,88.49,0.49,32.004,26.1,225.0,0.000199,25.732,-1.231,25.732,-1.81,7.4689999999999985,,8.669,2.6710000000000003,496.62,,0.101,500.0
70.755,-137.8852,1514.0,3.06,297.15,78.0,-1.235,88.5,0.5,32.026,26.13,223.0,0.000154,25.75,-1.237,25.75,-1.81,7.371,,8.801,2.494,496.62,,0.101,500.0
70.755,-137.8852,1514.0,3.06,297.15,79.0,-1.227,88.5,0.41,32.044000000000004,26.15,221.0,0.000121,25.764,-1.229,25.764,-1.81,7.357,,9.226,2.326,496.62,,0.103,500.0
70.755,-137.8852,1514.0,3.06,297.15,80.0,-1.245,88.52,0.41,32.056999999999995,26.16,220.0,0.000126,25.775,-1.247,25.775,-1.81,7.3370000000000015,,9.153,2.17,496.62,,0.103,500.0
70.755,-137.8852,1514.0,3.06,297.15,81.0,-1.245,88.38,0.4,32.076,26.18,219.0,0.000204,25.791,-1.247,25.791,-1.82,7.278,,8.866,2.027,495.982,,0.103,500.0
70.755,-137.8852,1514.0,3.06,297.15,82.0,-1.266,88.59,0.36,32.109,26.21,216.0,0.000211,25.818,-1.268,25.818,-1.82,7.205,,9.691,1.895,494.672,,0.103,500.0
70.755,-137.8852,1514.0,3.06,297.15,83.0,-1.287,88.61,0.29,32.129,26.24,215.0,0.000168,25.835,-1.289,25.835,-1.82,7.18,,9.951,1.77,494.53,,0.105,500.0
70.755,-137.8852,1514.0,3.06,297.15,84.0,-1.3019999999999998,88.64,0.24,32.151,26.26,213.0,0.00016299999999999998,25.853,-1.304,25.853,-1.82,7.1389999999999985,,10.014,1.656,494.53,,0.105,500.0
70.755,-137.8852,1514.0,3.06,297.15,85.0,-1.3159999999999998,88.65,0.21,32.17,26.28,211.0,0.000132,25.869,-1.318,25.869,-1.82,7.11,,10.797,1.5490000000000002,494.53,,0.106,500.0
70.755,-137.8852,1514.0,3.06,297.15,86.0,-1.332,88.7,0.16,32.184,26.3,210.0,0.000138,25.881,-1.334,25.881,-1.83,7.091,,10.644,1.4509999999999998,494.53,,0.107,500.0
70.755,-137.8852,1514.0,3.06,297.15,87.0,-1.337,88.58,0.16,32.205,26.32,209.0,0.00015900000000000002,25.898000000000003,-1.339,25.898000000000003,-1.83,7.059,,11.149,1.359,493.538,,0.107,500.0
70.755,-137.8852,1514.0,3.06,297.15,88.0,-1.334,88.73,0.17,32.225,26.34,207.0,0.000152,25.914,-1.336,25.914,-1.83,7.034,,11.03,1.274,492.476,,0.107,500.0
70.755,-137.8852,1514.0,3.06,297.15,89.0,-1.344,88.68,0.14,32.244,26.36,206.0,0.000126,25.93,-1.346,25.93,-1.83,7.007999999999999,,10.895,1.195,492.44,,0.106,500.0
70.755,-137.8852,1514.0,3.06,297.15,90.0,-1.349,88.75,0.12,32.257,26.37,205.0,9.05e-05,25.94,-1.351,25.94,-1.83,6.988,,11.859000000000002,1.119,492.44,,0.107,500.0
70.755,-137.8852,1514.0,3.06,297.15,91.0,-1.355,88.76,0.11,32.267,26.39,204.0,7.92e-05,25.949,-1.357,25.949,-1.83,6.977,,10.852,1.0490000000000002,492.44,,0.108,500.0
70.755,-137.8852,1514.0,3.06,297.15,92.0,-1.362,88.76,0.08,32.277,26.4,203.0,8.28e-05,25.957,-1.364,25.957,-1.84,6.973,,11.839,0.985,491.163,,0.108,500.0
70.755,-137.8852,1514.0,3.06,297.15,93.0,-1.366,88.76,0.08,32.288000000000004,26.41,202.0,8.28e-05,25.966,-1.368,25.966,-1.84,6.971,,12.312,0.924,490.36,,0.109,500.0
70.755,-137.8852,1514.0,3.06,297.15,94.0,-1.3730000000000002,88.76,0.06,32.298,26.43,201.0,9.04e-05,25.974,-1.375,25.974,-1.84,6.96,,12.265,0.867,490.36,,0.109,500.0
70.755,-137.8852,1514.0,3.06,297.15,95.0,-1.376,88.77,0.06,32.311,26.44,200.0,0.000121,25.985,-1.378,25.985,-1.84,6.936,,13.502,0.8140000000000001,490.36,,0.109,500.0
70.755,-137.8852,1514.0,3.06,297.15,96.0,-1.378,88.78,0.05,32.329,26.46,199.0,0.000151,26.0,-1.38,26.0,-1.84,6.917999999999998,,12.639,0.764,489.677,,0.11,500.0
70.755,-137.8852,1514.0,3.06,297.15,97.0,-1.379,88.79,0.05,32.35,26.48,197.0,0.000151,26.017,-1.381,26.017,-1.84,6.9129999999999985,,12.849,0.718,488.431,,0.109,500.0
70.755,-137.8852,1514.0,3.06,297.15,98.0,-1.381,88.81,0.05,32.368,26.5,196.0,0.000117,26.031,-1.383,26.031,-1.85,6.872999999999998,,12.408,0.675,488.27,,0.11,500.0
70.755,-137.8852,1514.0,3.06,297.15,99.0,-1.382,88.83,0.04,32.38,26.52,195.0,0.000104,26.041,-1.384,26.041,-1.85,6.871,,12.720999999999998,0.635,488.27,,0.109,500.0
70.755,-137.8852,1514.0,3.06,297.15,100.0,-1.381,88.83,0.05,32.395,26.54,194.0,0.00012,26.053,-1.383,26.053,-1.85,6.872000000000001,,12.934,0.598,488.27,,0.11,500.0
70.755,-137.8852,1514.0,3.06,297.15,101.0,-1.379,88.85,0.05,32.411,26.55,193.0,0.000123,26.066,-1.381,26.066,-1.85,6.871,,12.836,0.562,488.27,,0.11,500.0
70.755,-137.8852,1514.0,3.06,297.15,102.0,-1.3769999999999998,88.83,0.03,32.427,26.57,191.0,0.000127,26.079,-1.379,26.079,-1.85,6.831,,12.765,0.529,488.27,,0.111,500.0
70.755,-137.8852,1514.0,3.06,297.15,103.0,-1.375,88.83,0.03,32.444,26.59,190.0,0.00012,26.093000000000004,-1.3769999999999998,26.093000000000004,-1.85,6.7879999999999985,,12.96,0.498,488.27,,0.111,500.0
70.755,-137.8852,1514.0,3.06,297.15,104.0,-1.379,88.82,0.03,32.458,26.61,189.0,0.000105,26.104,-1.381,26.104,-1.86,6.745,,13.933,0.47,488.27,,0.113,500.0
70.755,-137.8852,1514.0,3.06,297.15,105.0,-1.38,88.84,0.03,32.471,26.62,188.0,0.0001,26.115,-1.382,26.115,-1.86,6.694,,13.344,0.443,488.314,,0.113,500.0
70.755,-137.8852,1514.0,3.06,297.15,106.0,-1.3769999999999998,88.89,0.04,32.484,26.64,187.0,9.64e-05,26.125,-1.379,26.125,-1.86,6.672999999999999,,13.183,0.419,488.27,,0.112,500.0
70.755,-137.8852,1514.0,3.06,297.15,107.0,-1.378,88.91,0.04,32.496,26.65,186.0,9.31e-05,26.135,-1.38,26.135,-1.86,6.671,,13.116,0.396,488.27,,0.112,500.0
70.755,-137.8852,1514.0,3.06,297.15,108.0,-1.379,88.93,0.03,32.508,26.67,185.0,0.000101,26.145,-1.381,26.145,-1.86,6.653,,12.931,0.373,488.27,,0.112,500.0
70.755,-137.8852,1514.0,3.06,297.15,109.0,-1.378,88.88,0.03,32.522,26.68,184.0,9.97e-05,26.156,-1.38,26.156,-1.86,6.6370000000000005,,13.504,0.35200000000000004,488.27,,0.113,500.0
70.755,-137.8852,1514.0,3.06,297.15,110.0,-1.3730000000000002,88.87,0.03,32.534,26.7,183.0,0.000107,26.166,-1.375,26.166,-1.86,6.595,,12.817,0.331,488.226,,0.114,500.0
70.755,-137.8852,1514.0,3.06,297.15,111.0,-1.371,88.86,0.04,32.55,26.71,182.0,0.000124,26.179,-1.3730000000000002,26.179,-1.87,6.603,,13.735,0.312,486.514,,0.113,500.0
70.755,-137.8852,1514.0,3.06,297.15,112.0,-1.375,88.86,0.04,32.566,26.73,181.0,0.000125,26.192,-1.3769999999999998,26.192,-1.87,6.584,,14.302,0.294,486.18,,0.114,500.0
70.755,-137.8852,1514.0,3.06,297.15,113.0,-1.3769999999999998,88.82,0.04,32.582,26.75,179.0,0.000132,26.205,-1.379,26.205,-1.87,6.5310000000000015,,13.476,0.277,484.849,,0.114,500.0
70.755,-137.8852,1514.0,3.06,297.15,114.0,-1.3769999999999998,88.8,0.05,32.6,26.77,178.0,0.000139,26.22,-1.379,26.22,-1.87,6.511,,14.428,0.261,484.1,,0.114,500.0
70.755,-137.8852,1514.0,3.06,297.15,115.0,-1.378,88.75,0.05,32.618,26.79,177.0,0.000132,26.234,-1.38,26.234,-1.87,6.489,,13.513,0.245,484.1,,0.115,500.0
70.755,-137.8852,1514.0,3.06,297.15,116.0,-1.38,88.68,0.06,32.634,26.81,175.0,0.000132,26.247,-1.382,26.247,-1.87,6.482,,13.805,0.23,484.1,,0.114,500.0
70.755,-137.8852,1514.0,3.06,297.15,117.0,-1.381,88.5,0.06,32.652,26.83,174.0,0.000155,26.262,-1.383,26.262,-1.88,6.454,,13.318,0.214,483.469,,0.115,500.0
70.755,-137.8852,1514.0,3.06,297.15,118.0,-1.381,88.29,0.04,32.674,26.85,172.0,0.000152,26.28,-1.383,26.28,-1.88,6.422999999999999,,13.041,0.199,483.272,,0.115,500.0
70.755,-137.8852,1514.0,3.06,297.15,119.0,-1.3869999999999998,88.2,0.03,32.691,26.87,171.0,0.000125,26.294,-1.389,26.294,-1.88,6.404,,13.236,0.185,482.996,,0.115,500.0
70.755,-137.8852,1514.0,3.06,297.15,120.0,-1.392,88.11,0.03,32.706,26.88,170.0,0.000129,26.306,-1.394,26.306,-1.88,6.393,,14.324000000000002,0.173,483.508,,0.115,500.0
70.755,-137.8852,1514.0,3.06,297.15,121.0,-1.395,87.96,0.03,32.724000000000004,26.9,168.0,0.000121,26.321,-1.3969999999999998,26.321,-1.88,6.394,,14.282,0.163,484.1,,0.116,500.0
70.755,-137.8852,1514.0,3.06,297.15,122.0,-1.3969999999999998,87.96,0.03,32.736999999999995,26.92,167.0,0.000101,26.331,-1.4,26.331,-1.88,6.396,,14.455,0.154,484.1,,0.116,500.0
70.755,-137.8852,1514.0,3.06,297.15,123.0,-1.399,88.02,0.03,32.75,26.93,166.0,8.909999999999997e-05,26.342,-1.402,26.342,-1.89,6.363,,14.728,0.145,484.1,,0.116,500.0
70.755,-137.8852,1514.0,3.06,297.15,124.0,-1.398,88.14,0.03,32.76,26.95,166.0,9.31e-05,26.35,-1.401,26.35,-1.89,6.295,,14.923,0.13699999999999998,484.1,,0.116,500.0
70.755,-137.8852,1514.0,3.06,297.15,125.0,-1.401,88.27,0.03,32.774,26.96,164.0,0.000148,26.361,-1.404,26.361,-1.89,6.251,,15.018,0.13,484.1,,0.117,500.0
70.755,-137.8852,1514.0,3.06,297.15,126.0,-1.405,88.38,0.03,32.798,26.99,163.0,0.000191,26.381,-1.408,26.381,-1.89,6.268,,15.278,0.123,484.1,,0.117,500.0
70.755,-137.8852,1514.0,3.06,297.15,127.0,-1.409,88.5,0.03,32.823,27.01,161.0,0.000144,26.401,-1.412,26.401,-1.89,6.263,,15.505,0.116,483.272,,0.117,500.0
70.755,-137.8852,1514.0,3.06,297.15,128.0,-1.412,88.57,0.03,32.835,27.03,160.0,8.97e-05,26.411,-1.415,26.411,-1.89,6.224,,15.653,0.111,482.01,,0.117,500.0
70.755,-137.8852,1514.0,3.06,297.15,129.0,-1.414,88.64,0.03,32.846,27.04,159.0,0.000105,26.42,-1.4169999999999998,26.42,-1.9,6.274,,15.197,0.105,482.01,,0.118,500.0
70.755,-137.8852,1514.0,3.06,297.15,130.0,-1.415,88.7,0.03,32.861999999999995,27.06,158.0,0.000144,26.433000000000003,-1.418,26.433000000000003,-1.9,6.27,,15.535,0.1,482.01,,0.117,500.0
70.755,-137.8852,1514.0,3.06,297.15,131.0,-1.422,88.77,0.03,32.883,27.08,156.0,0.000149,26.45,-1.425,26.45,-1.9,6.2189999999999985,,15.512,0.095,482.087,,0.117,500.0
