Datacycle,press,temp,cond,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin,potemp,sigma0,sigma2
1.0,1.0,15.3365,43.9487,98.71,240.8088,0.8786,0.0033,92.0543,215.1276,49.016,-16.4333,0.0,0.0001,2.6889,-0.0015,5.6277,35.634,15.3363,26.3861,34.9814
2.0,3.0,15.3371,43.9499,76.3203,241.429,0.8638,0.0031,92.5124,215.1277,49.016,-16.4333,0.0,0.0001,2.6914,0.0,5.6276,35.634,15.3366,26.3861,34.9813
3.0,5.0,15.3374,43.9501,98.6497,241.6485,0.8674,0.003,92.7851,215.1278,49.016,-16.4333,0.0,0.0001,2.6926,0.0002,5.6278,35.6331,15.3366,26.3854,34.9806
4.0,7.0,15.3367,43.9514,98.71,241.3987,0.8729,0.003,92.8257,215.1279,49.0159,-16.4333,0.0,0.0001,2.6909,-0.0003,5.6277,35.6339,15.3356,26.3862,34.9815
5.0,9.0,15.3371,43.9525,67.6968,241.7655,0.9031,0.003,92.8293,215.1279,49.0159,-16.4333,0.0,0.0001,2.6923,0.0002,5.6277,35.634,15.3357,26.3862,34.9815
6.0,11.0,15.3372,43.9536,92.2095,241.3304,0.8566,0.003,92.8196,215.128,49.0159,-16.4333,0.0,0.0001,2.6895,-0.0007,5.6277,35.6339,15.3355,26.3862,34.9815
7.0,13.0,15.3383,43.9556,98.71,241.1482,0.8534,0.003,92.7944,215.1281,49.0159,-16.4333,0.0,0.0001,2.6863,-0.0001,5.6276,35.6338,15.3363,26.386,34.9813
8.0,15.0,15.3387,43.9567,88.8543,241.0757,0.8589,0.003,92.8117,215.1282,49.0158,-16.4333,0.0,0.0001,2.685,0.0,5.6275,35.6338,15.3364,26.386,34.9812
9.0,17.0,15.3393,43.9584,80.0058,241.0614,0.881,0.003,92.7854,215.1282,49.0158,-16.4333,0.0,0.0001,2.6853,-0.0004,5.6275,35.6339,15.3367,26.3859,34.9812
10.0,19.0,15.3385,43.9584,93.7502,241.1412,0.869,0.003,92.7924,215.1283,49.0158,-16.4334,0.0,0.0001,2.6845,0.0001,5.6275,35.6338,15.3356,26.3861,34.9814
11.0,21.0,15.3397,43.9605,98.71,241.1588,0.8797,0.003,92.7572,215.1284,49.0158,-16.4334,0.0,0.0001,2.6845,0.0,5.6274,35.6338,15.3365,26.386,34.9812
12.0,23.0,15.3402,43.962,89.2665,240.8641,0.8941,0.003,92.7734,215.1284,49.0158,-16.4333,0.0,0.0001,2.6816,-0.0006,5.6273,35.6339,15.3366,26.386,34.9812
13.0,25.0,15.3406,43.9631,60.5865,240.3868,0.894,0.003,92.7462,215.1285,49.0157,-16.4333,0.0,0.0001,2.6784,-0.0011,5.6273,35.6339,15.3368,26.3859,34.9812
14.0,27.0,15.3409,43.9642,95.3665,240.8416,0.8967,0.003,92.7784,215.1285,49.0157,-16.4333,0.0,0.0001,2.6803,-0.0002,5.6272,35.6339,15.3368,26.3859,34.9812
15.0,29.0,15.3413,43.9659,78.1705,241.0681,0.9022,0.003,92.7948,215.1286,49.0157,-16.4333,0.0,0.0001,2.6801,0.0005,5.6272,35.6338,15.3368,26.3859,34.9811
16.0,31.0,15.3416,43.9669,92.6167,240.5222,0.9133,0.003,92.7671,215.1287,49.0157,-16.4333,0.0,0.0001,2.6778,-0.0009,5.6272,35.6339,15.3368,26.386,34.9812
17.0,33.0,15.3418,43.968,90.6252,240.9734,0.9138,0.003,92.7841,215.1287,49.0157,-16.4333,0.0,0.0001,2.6788,0.0003,5.6271,35.6339,15.3367,26.3859,34.9812
18.0,35.0,15.3422,43.9693,98.71,240.9758,0.9572,0.003,92.7729,215.1288,49.0156,-16.4333,0.0,0.0001,2.6789,-0.0001,5.6271,35.6338,15.3368,26.3858,34.9811
19.0,37.0,15.3409,43.9684,87.5825,240.8447,0.9548,0.003,92.8117,215.1289,49.0156,-16.4333,0.0,0.0001,2.6771,-0.0004,5.6284,35.6335,15.3352,26.386,34.9813
20.0,39.0,15.3176,43.9459,98.4925,240.4325,0.9266,0.0028,93.1933,215.1289,49.0156,-16.4333,0.0,0.0001,2.6736,-0.0007,5.6291,35.6332,15.3116,26.3911,34.9872
21.0,41.0,15.2956,43.924,98.71,239.8387,0.8223,0.0026,93.7778,215.129,49.0156,-16.4333,0.0,0.0001,2.668,-0.002,5.6361,35.6327,15.2893,26.3956,34.9926
