cast,date,time_start,lat_start,lon_start,ISO_DateTime_UTC,press,depth,temp,temp2,cond,cond2,sal,sal2,O2_v,O2,trans,beam_c,fluor,turbidity,par,spar,nitrate_SUNA,sigma_0,sigma_0_2,potemp,potemp2,sal_diff,temp_diff,cond_diff,O2sat,sound_vel,geopot_anom
8,20120617,1809,43.0432,-27.2515,2012-06-17T18:09:00Z,3.0,2.9760000000000004,16.2528,16.2631,4.493558,4.494482,35.6917,35.6898,2.3569,5.50627,97.3325,0.1081,0.209,0.3804619,118.77,2246.0,nd,26.2223,26.2191,16.2523,16.2626,-0.0019,0.0103,0.000923,5.53061,1512.19,0.019
8,20120617,1809,43.0432,-27.2515,2012-06-17T18:09:00Z,4.0,3.968,16.0159,16.0071,4.468568,4.467696,35.6887,35.6973,2.3519,5.51944,97.3104,0.1091,0.2334,0.3892314,94.596,2248.3,nd,26.269,26.2712,16.0152,16.0064,0.0086,-0.0088,-0.0008730000000000001,5.55656,1511.47,0.134
8,20120617,1809,43.0432,-27.2515,2012-06-17T18:09:00Z,5.0,4.96,15.8954,15.8896,4.456501,4.4558349999999995,35.6883,35.6885,2.3532,5.5317,97.2452,0.1117,0.2896,0.4012565,78.117,2244.7,nd,26.2969,26.2977,15.8946,15.8888,0.0002,-0.0059,-0.000666,5.56961,1511.12,0.158
8,20120617,1809,43.0432,-27.2515,2012-06-17T18:09:00Z,6.0,5.952000000000001,15.8356,15.8346,4.450565,4.450371,35.6868,35.6881,2.3559,5.5648599999999995,97.2388,0.112,0.3042,0.3838506,72.712,2237.9,nd,26.311,26.3106,15.8346,15.8336,0.0012,-0.001,-0.000194,5.57609,1510.95,0.198
8,20120617,1809,43.0432,-27.2515,2012-06-17T18:09:00Z,7.0,6.944,15.8264,15.8142,4.449574,4.44825,35.6855,35.687,2.3542,5.55473,97.3109,0.109,0.3392,0.3904212,67.017,2246.2,nd,26.3123,26.3145,15.8253,15.8131,0.0015,-0.0122,-0.001325,5.57713,1510.94,0.218
8,20120617,1809,43.0432,-27.2515,2012-06-17T18:09:00Z,8.0,7.936,15.7856,15.7852,4.445504,4.445432,35.6855,35.6856,2.3533,5.55316,97.2421,0.1119,0.3304,0.38920859999999996,54.537,2250.0,nd,26.3216,26.3215,15.7843,15.7839,0.0001,-0.0004,-7.2e-05,5.58159,1510.83,0.24
8,20120617,1809,43.0432,-27.2515,2012-06-17T18:09:00Z,9.0,8.927999999999999,15.7728,15.7719,4.444285,4.444155,35.6846,35.6843,2.3536,5.55043,97.248,0.1116,0.3573,0.39635990000000004,46.732,2237.2,nd,26.3247,26.3247,15.7714,15.7704,-0.0003,-0.0009,-0.00013000000000000002,5.58298,1510.81,0.26899999999999996
8,20120617,1809,43.0432,-27.2515,2012-06-17T18:09:00Z,10.0,9.92,15.7622,15.7591,4.443258999999999,4.442924,35.6842,35.685,2.3534,5.5608,97.3083,0.1091,0.3888,0.4058148,48.09,2239.7,nd,26.3272,26.3277,15.7606,15.7575,0.0008,-0.0031,-0.000335,5.5841400000000005,1510.79,0.292
8,20120617,1809,43.0432,-27.2515,2012-06-17T18:09:00Z,11.0,10.912,15.7428,15.7427,4.441427,4.441344,35.6849,35.6842,2.353,5.55861,97.2544,0.1114,0.4076,0.3969663,37.19,2249.6,nd,26.3321,26.3317,15.7411,15.7409,-0.0007,-0.0001,-8.2e-05,5.58624,1510.75,0.314
8,20120617,1809,43.0432,-27.2515,2012-06-17T18:09:00Z,12.0,11.904000000000002,15.7412,15.7409,4.4413089999999995,4.441248000000001,35.6844,35.6841,2.3525,5.559419999999999,97.4065,0.1051,0.4299,0.38683490000000004,39.183,2250.1,nd,26.3325,26.3323,15.7393,15.739,-0.0003,-0.0002,-6.1e-05,5.5864199999999995,1510.76,0.337
