Datacycle,press,temp,cond,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin,potemp,sigma0,sigma2
1.0,3.0,15.1779,43.7277,98.71,248.1445,1.4347,0.0046,89.0472,210.0425,48.9951,-16.8608,0.0,0.0001,2.7462,-0.0002,5.6476,35.5764,15.1774,26.3772,34.9789
2.0,5.0,15.1784,43.729,98.71,248.2769,1.4395,0.0046,89.2057,210.0426,48.9951,-16.8608,0.0,0.0001,2.7464,0.0002,5.6475,35.5765,15.1777,26.3772,34.9789
3.0,7.0,15.1786,43.7302,98.71,248.0764,1.4309,0.0046,89.1799,210.0427,48.995,-16.8609,0.0,0.0001,2.7448,-0.0004,5.6475,35.5765,15.1775,26.3773,34.9789
4.0,9.0,15.1793,43.7319,98.71,247.9639,1.4333,0.0046,89.1656,210.0428,48.995,-16.8609,0.0,0.0001,2.7423,0.0,5.6475,35.5765,15.1779,26.3772,34.9788
5.0,11.0,15.1798,43.7329,98.71,248.1633,1.4258,0.0046,89.1714,210.0429,48.995,-16.8609,0.0,0.0001,2.7431,0.0003,5.6472,35.5765,15.1781,26.3771,34.9788
6.0,13.0,15.1807,43.7344,98.71,247.9106,1.4327,0.0046,89.158,210.0429,48.995,-16.861,0.0,0.0001,2.7419,-0.0007,5.6472,35.5764,15.1788,26.3769,34.9785
7.0,15.0,15.1814,43.7362,98.71,248.1951,1.4303,0.0046,89.1547,210.043,48.995,-16.861,0.0,0.0001,2.7432,0.0,5.6472,35.5764,15.1792,26.3768,34.9784
8.0,17.0,15.1816,43.7374,98.71,248.3711,1.4465,0.0046,89.1493,210.0431,48.9949,-16.861,0.0,0.0001,2.7427,0.0006,5.6472,35.5763,15.179,26.3768,34.9784
9.0,19.0,15.1816,43.7381,98.71,247.8242,1.4263,0.0046,89.1598,210.0432,48.9949,-16.8611,0.0,0.0001,2.7411,-0.001,5.6472,35.5763,15.1787,26.3768,34.9784
10.0,21.0,15.1812,43.7386,98.71,248.2018,1.4452,0.0046,89.1573,210.0432,48.9949,-16.8611,0.0,0.0001,2.7415,0.0,5.6472,35.5763,15.1781,26.377,34.9786
11.0,23.0,15.1783,43.737,98.71,248.3499,1.4667,0.0046,89.1829,210.0433,48.9949,-16.8611,0.0,0.0001,2.7418,0.0,5.6483,35.5765,15.1748,26.3779,34.9796
12.0,25.0,15.1121,43.6712,98.71,247.6927,1.4908,0.0046,89.3096,210.0434,48.9949,-16.8612,0.0,0.0001,2.7374,-0.001,5.6488,35.5759,15.1083,26.3922,34.9963
13.0,27.0,15.1079,43.6676,98.71,247.9068,1.4602,0.0045,89.3777,210.0434,48.9949,-16.8612,0.0,0.0001,2.7357,-0.0006,5.6537,35.5759,15.1038,26.3932,34.9974
14.0,29.0,15.071,43.6328,98.71,246.5717,1.5147,0.0043,89.7041,210.0435,48.9948,-16.8612,0.0,0.0001,2.7277,-0.003,5.6584,35.577,15.0666,26.4022,35.0078
15.0,31.0,15.0235,43.5873,98.71,247.199,1.4741,0.0043,89.793,210.0435,48.9948,-16.8612,0.0,0.0001,2.7237,-0.0017,5.6763,35.5779,15.0189,26.4135,35.0208
16.0,33.0,14.7179,43.2826,98.71,245.3582,1.2592,0.0035,91.7087,210.0436,48.9948,-16.8612,0.0,0.0001,2.7042,-0.0016,5.6838,35.5766,14.713,26.4797,35.098
17.0,35.0,14.674,43.2412,98.71,244.8529,1.2223,0.0036,91.4809,210.0437,48.9948,-16.8613,0.0,0.0001,2.6946,-0.0058,5.7282,35.578,14.6688,26.4903,35.1102
18.0,37.0,14.1906,42.7555,98.71,237.7714,1.0589,0.0024,93.8849,210.0437,48.9948,-16.8613,0.0,0.0001,2.647,-0.0171,5.7522,35.5722,14.1852,26.5902,35.2278
19.0,39.0,13.8947,42.4764,98.71,242.3489,0.8954,0.0026,93.8581,210.0438,48.9948,-16.8613,0.0,0.0001,2.6546,-0.0029,5.7632,35.5845,13.8892,26.6624,35.3108
20.0,41.0,13.5763,42.1872,98.71,238.5108,0.6035,0.0015,96.3561,210.0438,48.9947,-16.8613,0.0,0.0001,2.6058,-0.0092,5.8582,35.6076,13.5704,26.7469,35.4068
21.0,43.0,13.3171,41.9322,98.71,237.1683,0.4456,0.0012,97.0392,210.0439,48.9947,-16.8613,0.0,0.0001,2.5822,-0.004,5.8584,35.6079,13.3112,26.8006,35.4704
22.0,45.0,13.0935,41.7297,98.71,233.3865,0.3401,0.0008,97.8995,210.0439,48.9947,-16.8614,0.0,0.0001,2.5513,-0.0101,5.9018,35.6238,13.0873,26.8587,35.5367
23.0,47.0,12.8966,41.5532,98.7082,235.1386,0.2316,0.0007,98.2289,210.044,48.9947,-16.8614,0.0,0.0001,2.5414,-0.0031,5.9255,35.6397,12.8902,26.9109,35.5962
24.0,49.0,12.5371,41.2046,98.71,233.8252,0.1105,0.0004,99.0658,210.044,48.9947,-16.8614,0.0,0.0001,2.5222,-0.0024,5.9526,35.6431,12.5305,26.9852,35.6844
25.0,51.0,12.4793,41.1469,98.71,233.5642,0.0845,0.0003,99.2546,210.0441,48.9947,-16.8614,0.0,0.0001,2.5136,-0.002,5.9692,35.6413,12.4725,26.9953,35.6967
26.0,53.0,12.4475,41.1109,98.71,233.1583,0.0761,0.0003,99.3218,210.0441,48.9946,-16.8614,0.0,0.0001,2.5088,-0.0013,5.9663,35.6357,12.4404,26.9973,35.7
27.0,55.0,12.465,41.1303,98.71,233.3192,0.0801,0.0003,99.3623,210.0442,48.9946,-16.8615,0.0,0.0001,2.5075,-0.0007,5.9705,35.6372,12.4577,26.9951,35.6971
28.0,57.0,12.3952,41.0595,98.71,233.3433,0.0677,0.0002,99.4517,210.0443,48.9946,-16.8615,0.0,0.0001,2.5038,0.0004,5.9732,35.6338,12.3876,27.0062,35.711
29.0,59.0,12.3959,41.0609,98.71,233.7377,0.0674,0.0002,99.4534,210.0443,48.9946,-16.8615,0.0,0.0001,2.5068,0.0004,5.9735,35.6337,12.3881,27.0061,35.7109
30.0,61.0,12.3942,41.0587,98.71,233.227,0.0627,0.0002,99.5505,210.0444,48.9946,-16.8615,0.0,0.0001,2.5019,-0.0014,5.987,35.6324,12.3861,27.0054,35.7103
31.0,63.0,12.3125,40.9702,98.71,233.2496,0.0617,0.0002,99.5802,210.0444,48.9946,-16.8615,0.0,0.0001,2.4996,-0.0004,5.9866,35.6232,12.3042,27.0143,35.7225
32.0,65.0,12.3099,40.9679,98.71,233.5903,0.0529,0.0002,99.5874,210.0445,48.9946,-16.8615,0.0,0.0001,2.5009,-0.0001,5.988,35.6228,12.3013,27.0145,35.7229
33.0,67.0,12.2781,40.9309,98.71,233.6741,0.0472,0.0001,99.6524,210.0445,48.9946,-16.8615,0.0,0.0001,2.498,-0.0004,6.0013,35.6161,12.2692,27.0157,35.7253
34.0,69.0,12.2062,40.8499,98.71,234.1772,0.0499,0.0001,99.6742,210.0445,48.9946,-16.8615,0.0,0.0001,2.4995,0.0005,6.0016,35.6047,12.1971,27.0209,35.7335
35.0,71.0,12.2045,40.8507,98.71,234.2843,0.0459,0.0001,99.7124,210.0446,48.9946,-16.8616,0.0,0.0001,2.5003,0.0,6.0049,35.606,12.1951,27.0222,35.7349
36.0,73.0,12.2203,40.8684,98.71,233.7863,0.0414,0.0001,99.7679,210.0447,48.9945,-16.8616,0.0,0.0001,2.4962,-0.0019,6.0169,35.6076,12.2107,27.0204,35.7325
37.0,75.0,12.1366,40.7736,98.71,234.12,0.0391,0.0001,99.7398,210.0447,48.9945,-16.8616,0.0,0.0001,2.4974,-0.0004,6.0094,35.594,12.1268,27.0262,35.7418
38.0,77.0,12.0966,40.7308,98.71,234.5629,0.0408,0.0001,99.7513,210.0447,48.9945,-16.8616,0.0,0.0001,2.4993,0.0,6.0122,35.5894,12.0865,27.0304,35.7476
