Datacycle,press,temp,cond,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin,potemp,sigma0,sigma2
1.0,7.0,15.1047,43.6289,96.5055,250.297,1.2966,0.0044,89.5696,202.8538,49.4477,-17.1818,0.0,0.0001,2.761,0.0,5.6567,35.5516,15.1036,26.3744,34.9791
2.0,9.0,15.1052,43.6306,98.71,250.6019,1.2867,0.0044,89.5345,202.8539,49.4477,-17.1818,0.0,0.0001,2.7619,0.0005,5.6567,35.5516,15.1038,26.3744,34.979
3.0,11.0,15.1044,43.6303,88.1306,250.5356,1.3308,0.0044,89.5989,202.8539,49.4477,-17.1818,0.0,0.0001,2.7621,-0.0001,5.6567,35.5516,15.1028,26.3747,34.9793
4.0,13.0,15.1061,43.6327,98.6242,249.9406,1.287,0.0044,89.5357,202.8539,49.4477,-17.1817,0.0,0.0001,2.7598,-0.0015,5.6566,35.5514,15.1042,26.3742,34.9787
5.0,15.0,15.107,43.6344,93.9592,250.8611,1.327,0.0044,89.5771,202.854,49.4477,-17.1817,0.0,0.0001,2.7621,0.0009,5.6566,35.5513,15.1047,26.374,34.9786
6.0,17.0,15.1067,43.6352,91.5596,250.3974,1.303,0.0044,89.5708,202.854,49.4477,-17.1817,0.0,0.0001,2.7605,-0.0007,5.6571,35.5514,15.1041,26.3742,34.9788
7.0,19.0,15.1,43.6306,98.818,250.6644,1.2999,0.0044,89.5921,202.8541,49.4477,-17.1817,0.0,0.0001,2.7606,0.0001,5.6587,35.5524,15.0971,26.3765,34.9814
8.0,21.0,15.0765,43.6157,98.71,250.0499,1.273,0.0044,89.6761,202.8541,49.4477,-17.1817,0.0,0.0001,2.7561,-0.0015,5.6602,35.5596,15.0733,26.3873,34.9929
9.0,23.0,15.0689,43.6157,98.71,249.8068,1.2725,0.0041,90.3114,202.8541,49.4477,-17.1817,0.0,0.0001,2.7531,-0.0012,5.6614,35.5656,15.0654,26.3937,34.9995
10.0,25.0,15.0575,43.6101,85.5684,249.5609,1.2093,0.0039,90.6411,202.8541,49.4477,-17.1817,0.0,0.0001,2.7493,-0.0012,5.6625,35.5701,15.0537,26.3998,35.0059
11.0,27.0,15.043,43.6,96.5267,249.5179,1.2098,0.0038,90.9336,202.8542,49.4477,-17.1817,0.0,0.0001,2.7473,-0.0009,5.6652,35.5732,15.0389,26.4055,35.0121
12.0,29.0,15.0267,43.587,98.71,248.8597,1.2274,0.0037,91.0913,202.8542,49.4477,-17.1817,0.0,0.0001,2.7425,-0.0018,5.6661,35.5755,15.0223,26.4109,35.0181
13.0,31.0,15.0052,43.5717,98.71,249.4655,1.1786,0.0037,91.2468,202.8542,49.4477,-17.1817,0.0,0.0001,2.7428,0.0003,5.6667,35.58,15.0005,26.4192,35.0271
14.0,33.0,15.0017,43.5708,75.2087,248.5306,1.2015,0.0036,91.3786,202.8543,49.4477,-17.1817,0.0,0.0001,2.7388,-0.0024,5.6681,35.5817,14.9968,26.4213,35.0294
15.0,35.0,14.9939,43.5705,94.3542,248.1311,1.1279,0.0034,91.9702,202.8543,49.4477,-17.1817,0.0,0.0001,2.7311,-0.0027,5.6813,35.5877,14.9886,26.4278,35.036
16.0,37.0,14.8155,43.4128,98.71,243.2333,0.9667,0.0025,93.8887,202.8543,49.4477,-17.1817,0.0,0.0001,2.695,-0.016,5.7483,35.6053,14.81,26.4805,35.095
17.0,39.0,14.1346,42.7513,98.71,235.4335,0.4674,0.0012,97.0411,202.8544,49.4477,-17.1817,0.0,0.0001,2.6197,-0.0198,5.7976,35.619,14.129,26.6382,35.2773
18.0,41.0,13.8568,42.4884,98.71,235.6099,0.2962,0.0009,97.8064,202.8544,49.4477,-17.1817,0.0,0.0001,2.5921,-0.0058,5.7903,35.6299,13.8508,26.7056,35.3548
19.0,43.0,13.7634,42.41,98.71,238.2738,0.265,0.0008,97.9432,202.8544,49.4477,-17.1817,0.0,0.0001,2.5934,0.0008,5.8165,35.6423,13.7573,26.7348,35.3873
20.0,45.0,13.5505,42.2116,98.71,235.259,0.2282,0.0008,98.1391,202.8545,49.4477,-17.1816,0.0,0.0001,2.5687,-0.009,5.8863,35.6531,13.5441,26.7874,35.4478
21.0,47.0,13.0799,41.7336,84.9749,236.706,0.1606,0.0006,98.6312,202.8545,49.4477,-17.1816,0.0,0.0001,2.5553,-0.0005,5.906,35.6395,13.0734,26.8737,35.552
22.0,49.0,12.9835,41.6349,95.57,236.4067,0.1423,0.0005,98.697,202.8545,49.4476,-17.1816,0.0,0.0001,2.5525,-0.0018,5.9175,35.635,12.9767,26.8897,35.5718
23.0,51.0,12.8524,41.4925,98.71,237.1069,0.1326,0.0005,98.801,202.8546,49.4476,-17.1816,0.0,0.0001,2.5499,-0.0011,5.9409,35.6212,12.8454,26.9055,35.5928
24.0,53.0,12.6927,41.3465,92.9764,236.9286,0.1161,0.0004,98.9882,202.8546,49.4476,-17.1816,0.0,0.0001,2.5492,-0.0005,5.9321,35.6308,12.6855,26.945,35.6383
25.0,55.0,12.7574,41.4408,98.71,235.8009,0.0936,0.0003,99.2216,202.8547,49.4476,-17.1816,0.0,0.0001,2.5426,-0.0019,5.9279,35.6595,12.7499,26.9544,35.6448
26.0,57.0,12.7681,41.473,98.71,235.4129,0.0742,0.0002,99.5081,202.8547,49.4476,-17.1816,0.0,0.0001,2.5404,-0.0019,5.9278,35.6795,12.7603,26.9678,35.6576
27.0,59.0,12.7468,41.4512,98.71,235.8009,0.063,0.0002,99.5529,202.8547,49.4476,-17.1816,0.0,0.0001,2.5372,-0.0008,5.9364,35.678,12.7388,26.9709,35.6615
28.0,61.0,12.7086,41.4095,83.1285,235.2336,0.0581,0.0002,99.6184,202.8547,49.4476,-17.1816,0.0,0.0001,2.5325,-0.0018,5.9423,35.6732,12.7004,26.9749,35.667
29.0,63.0,12.6681,41.3671,98.6962,235.5424,0.0523,0.0001,99.6689,202.8548,49.4476,-17.1816,0.0,0.0001,2.5322,0.0,5.9384,35.6699,12.6596,26.9804,35.6742
30.0,65.0,12.658,41.3566,98.6352,235.8874,0.046,0.0001,99.6981,202.8548,49.4476,-17.1816,0.0,0.0001,2.5331,-0.0004,5.946,35.6684,12.6492,26.9813,35.6755
31.0,67.0,12.6218,41.3168,92.7305,235.2661,0.0481,0.0001,99.7679,202.8548,49.4476,-17.1816,0.0,0.0001,2.529,-0.0012,5.9455,35.6633,12.6128,26.9846,35.6803
32.0,69.0,12.5952,41.2891,86.8257,235.948,0.0466,0.0001,99.7662,202.8549,49.4476,-17.1816,0.0,0.0001,2.5295,0.0,5.9528,35.661,12.5859,26.9882,35.6849
