Datacycle,press,temp,cond,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin,potemp,sigma0,sigma2
1.0,3.0,15.3484,43.9066,72.9252,244.7504,0.9779,0.0046,89.1265,217.8112,49.087,-16.6328,0.0,0.0001,2.7205,0.0003,5.6282,35.5842,15.3478,26.3452,34.9407
2.0,5.0,15.3487,43.9075,10.105,244.6948,0.9607,0.0046,89.181,217.8113,49.087,-16.6329,0.0,0.0001,2.7211,0.0,5.6281,35.5842,15.348,26.3451,34.9406
3.0,7.0,15.3489,43.9086,17.756,244.8631,0.9542,0.0046,89.1709,217.8114,49.087,-16.6329,0.0,0.0001,2.7216,0.0001,5.6282,35.5843,15.3479,26.3452,34.9407
4.0,9.0,15.3495,43.9104,93.9642,245.1509,1.0026,0.0047,89.0542,217.8115,49.087,-16.6329,0.0,0.0001,2.723,0.0002,5.6282,35.5842,15.348,26.3452,34.9407
5.0,11.0,15.3492,43.9108,98.71,244.8021,0.9806,0.0046,89.1893,217.8116,49.087,-16.6329,0.0,0.0001,2.721,-0.0005,5.628,35.5843,15.3476,26.3453,34.9408
6.0,13.0,15.35,43.9128,90.7394,244.8227,0.981,0.0046,89.2224,217.8117,49.087,-16.6329,0.0,0.0001,2.7193,-0.0004,5.628,35.5843,15.3479,26.3452,34.9407
7.0,15.0,15.3499,43.9134,79.6228,244.9147,1.0037,0.0046,89.2594,217.8117,49.087,-16.6329,0.0,0.0001,2.7189,0.0,5.6279,35.5843,15.3476,26.3453,34.9408
8.0,17.0,15.3512,43.9157,98.7,245.0156,0.9827,0.0046,89.2071,217.8118,49.087,-16.6329,0.0,0.0001,2.7186,0.0003,5.6279,35.5843,15.3485,26.3451,34.9406
9.0,19.0,15.3511,43.9162,91.5412,245.0017,0.9665,0.0046,89.2482,217.8118,49.087,-16.6329,0.0,0.0001,2.7195,0.0,5.6279,35.5843,15.3483,26.3451,34.9406
10.0,21.0,15.3515,43.9176,98.5982,244.8649,0.9648,0.0045,89.2577,217.8119,49.087,-16.6329,0.0,0.0001,2.7179,-0.0003,5.6278,35.5842,15.3482,26.3451,34.9406
11.0,23.0,15.3521,43.9189,86.126,244.9477,0.9467,0.0045,89.2643,217.8119,49.087,-16.6329,0.0,0.0001,2.7176,-0.0001,5.6277,35.5841,15.3486,26.3449,34.9404
12.0,25.0,15.3519,43.9197,77.3202,244.9515,0.9336,0.0045,89.3323,217.812,49.087,-16.6329,0.0,0.0001,2.717,-0.0002,5.6283,35.5841,15.3481,26.345,34.9405
13.0,27.0,15.3498,43.918,67.08,244.0524,0.9344,0.0044,89.5049,217.812,49.087,-16.6329,0.0,0.0001,2.7116,-0.0021,5.6286,35.5838,15.3456,26.3454,34.941
14.0,29.0,15.3469,43.9159,98.71,244.6714,0.9374,0.0044,89.5231,217.8121,49.0869,-16.6329,0.0,0.0001,2.7124,0.0003,5.6285,35.5836,15.3424,26.3459,34.9416
15.0,31.0,15.3454,43.915,80.0243,244.5455,0.9272,0.0044,89.5094,217.8121,49.087,-16.6329,0.0,0.0001,2.712,-0.0003,5.6289,35.5835,15.3407,26.3463,34.942
16.0,33.0,15.3417,43.912,98.71,243.522,0.9128,0.0043,89.6261,217.8122,49.0869,-16.633,0.0,0.0001,2.7048,-0.0023,5.6304,35.5832,15.3367,26.3469,34.9428
17.0,35.0,15.323,43.8936,70.7399,244.4125,0.914,0.0043,89.7926,217.8122,49.0869,-16.633,0.0,0.0001,2.7073,0.0008,5.6297,35.5823,15.3175,26.3505,34.9471
18.0,37.0,15.3265,43.8982,73.6209,243.4875,0.9234,0.0043,89.7177,217.8123,49.0869,-16.633,0.0,0.0001,2.7028,-0.0023,5.6344,35.5829,15.3209,26.3502,34.9466
19.0,39.0,15.2951,43.8661,59.1907,242.0125,0.8976,0.0042,90.1004,217.8123,49.0869,-16.633,0.0,0.0001,2.6905,-0.0034,5.6367,35.5813,15.2892,26.3561,34.9537
20.0,41.0,15.2741,43.8452,44.7606,242.6986,0.9089,0.0041,90.2135,217.8123,49.0869,-16.633,0.0,0.0001,2.6897,0.0001,5.6349,35.5806,15.2678,26.3603,34.9587
21.0,43.0,15.2708,43.8432,67.2093,242.8351,0.9343,0.0041,90.2047,217.8124,49.0869,-16.633,0.0,0.0001,2.6892,-0.0005,5.643,35.5811,15.2642,26.3615,34.96
