Datacycle,press,temp,cond,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin,potemp,sigma0,sigma2
1.0,5.0,15.2242,43.7974,92.6272,243.4137,0.4644,0.0041,90.3544,217.547,48.9139,-16.907,0.0,0.0001,2.7045,0.0001,5.6418,35.597,15.2233,26.3829,34.9826
2.0,7.0,15.2257,43.7997,93.1195,243.577,0.4639,0.0041,90.3534,217.5471,48.914,-16.907,0.0,0.0001,2.7055,-0.0001,5.6415,35.5972,15.2246,26.3827,34.9824
3.0,9.0,15.2237,43.7989,93.8028,243.6656,0.5191,0.0041,90.3281,217.5472,48.914,-16.907,0.0,0.0001,2.7052,0.0001,5.6417,35.5974,15.2223,26.3834,34.9832
4.0,11.0,15.2228,43.7984,93.6413,243.8735,0.6551,0.0041,90.3388,217.5473,48.9141,-16.907,0.0,0.0001,2.7068,-0.0001,5.6425,35.597,15.2212,26.3834,34.9832
5.0,13.0,15.2068,43.7829,89.3666,243.9076,0.8867,0.0041,90.2668,217.5474,48.9141,-16.907,0.0,0.0001,2.7061,0.0,5.644,35.5966,15.2049,26.3867,34.9871
6.0,15.0,15.1982,43.7753,97.4094,243.6488,0.9992,0.0041,90.2292,217.5475,48.9141,-16.907,0.0,0.0001,2.7034,-0.0002,5.6449,35.5965,15.1959,26.3886,34.9893
7.0,17.0,15.1887,43.7665,98.71,243.3634,1.0611,0.0041,90.2126,217.5476,48.9142,-16.907,0.0,0.0001,2.7003,-0.0005,5.6451,35.5963,15.1861,26.3906,34.9917
8.0,19.0,15.1876,43.7665,88.8193,243.1812,1.1229,0.0041,90.2177,217.5477,48.9142,-16.907,0.0,0.0001,2.699,-0.0006,5.6468,35.5965,15.1847,26.3911,34.9922
9.0,21.0,15.1842,43.7632,98.5994,243.3416,1.1139,0.0041,90.2152,217.5478,48.9142,-16.907,0.0,0.0001,2.6979,-0.0001,5.6472,35.596,15.1811,26.3915,34.9928
10.0,23.0,15.1726,43.753,92.1672,242.878,1.1509,0.0041,90.2662,217.5479,48.9142,-16.907,0.0,0.0001,2.6931,-0.0004,5.6486,35.5963,15.1691,26.3944,34.9961
11.0,25.0,15.1646,43.7451,96.37,242.916,1.1765,0.0041,90.294,217.5479,48.9143,-16.907,0.0,0.0001,2.6925,-0.0001,5.6485,35.5956,15.1608,26.3957,34.9977
12.0,27.0,15.165,43.7466,88.6302,242.8439,1.1581,0.0041,90.2646,217.548,48.9143,-16.9069,0.0,0.0001,2.6917,-0.0002,5.6487,35.5958,15.1609,26.3958,34.9978
13.0,29.0,15.1604,43.7428,98.71,242.6776,1.177,0.0041,90.3059,217.5481,48.9143,-16.9069,0.0,0.0001,2.6893,-0.0005,5.6488,35.5956,15.156,26.3968,34.9989
14.0,31.0,15.1623,43.7456,98.3934,242.8114,1.1873,0.0041,90.3488,217.5481,48.9143,-16.9069,0.0,0.0001,2.6897,-0.0001,5.6495,35.5959,15.1576,26.3966,34.9987
15.0,33.0,15.1457,43.729,82.6413,242.3419,1.1645,0.004,90.6074,217.5482,48.9143,-16.9069,0.0,0.0001,2.6858,-0.0008,5.6504,35.5948,15.1406,26.3995,35.0023
16.0,35.0,15.1471,43.7316,84.9742,242.2638,1.1648,0.0039,90.6447,217.5483,48.9144,-16.9069,0.0,0.0001,2.6841,-0.0003,5.6503,35.5954,15.1419,26.3998,35.0024
17.0,37.0,15.1424,43.7278,84.0205,242.0246,1.1397,0.0039,90.7019,217.5483,48.9144,-16.9068,0.0,0.0001,2.6807,-0.0003,5.651,35.5951,15.1367,26.4006,35.0035
