Datacycle,press,temp,cond,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin,potemp,sigma0,sigma2
1.0,5.0,15.1766,43.6724,81.6016,248.0955,1.3385,0.0045,89.4091,202.3509,48.908,-17.1782,0.0,0.0001,2.7433,-0.0001,5.6496,35.5264,15.1757,26.339,34.9414
2.0,7.0,15.1769,43.6733,96.7899,247.9849,1.3279,0.0045,89.3921,202.351,48.908,-17.1782,0.0,0.0001,2.7426,0.0,5.6494,35.5264,15.1759,26.339,34.9413
3.0,9.0,15.1778,43.6748,98.71,248.5922,1.3485,0.0045,89.4117,202.351,48.908,-17.1781,0.0,0.0001,2.7453,0.0008,5.6493,35.5262,15.1765,26.3387,34.941
4.0,11.0,15.1785,43.6764,94.009,248.5402,1.3686,0.0045,89.3368,202.3511,48.908,-17.1781,0.0,0.0001,2.7455,0.0001,5.6496,35.5261,15.1769,26.3386,34.9409
5.0,13.0,15.1781,43.6773,82.1425,248.2521,1.3355,0.0044,89.5694,202.3511,48.908,-17.1781,0.0,0.0001,2.7449,-0.0008,5.6496,35.5266,15.1762,26.3391,34.9414
6.0,15.0,15.1753,43.6777,94.769,248.5078,1.3257,0.0044,89.5071,202.3512,48.908,-17.1781,0.0,0.0001,2.745,0.0002,5.6494,35.5286,15.173,26.3413,34.9437
7.0,17.0,15.1784,43.6782,98.71,248.8436,1.3326,0.0045,89.385,202.3512,48.908,-17.1781,0.0,0.0001,2.7456,0.0006,5.6494,35.5255,15.1758,26.3383,34.9407
8.0,19.0,15.1781,43.6789,79.9107,248.4931,1.3351,0.0045,89.4235,202.3512,48.908,-17.1781,0.0,0.0001,2.7445,-0.0005,5.6495,35.5256,15.1752,26.3385,34.9409
9.0,21.0,15.1768,43.68,98.71,248.6359,1.3126,0.0044,89.6446,202.3512,48.908,-17.1781,0.0,0.0001,2.7448,0.0001,5.6495,35.527,15.1736,26.34,34.9424
10.0,23.0,15.1447,43.6596,92.6417,248.2841,1.3052,0.0044,89.5184,202.3513,48.908,-17.1781,0.0,0.0001,2.7404,-0.0011,5.6523,35.5366,15.1412,26.3546,34.9581
11.0,25.0,15.1335,43.6528,86.246,247.2665,1.2875,0.0042,90.0717,202.3513,48.908,-17.1781,0.0,0.0001,2.7347,-0.0024,5.6519,35.5399,15.1297,26.3596,34.9635
12.0,27.0,15.1322,43.6537,98.71,247.9132,1.148,0.0038,90.9865,202.3514,48.908,-17.1781,0.0,0.0001,2.7348,0.0001,5.6527,35.5409,15.1281,26.3608,34.9647
13.0,29.0,15.1319,43.6529,86.2322,248.0172,1.191,0.004,90.3695,202.3514,48.9079,-17.1781,0.0,0.0001,2.7348,0.0006,5.6524,35.5396,15.1274,26.3599,34.9638
14.0,31.0,15.1379,43.6581,98.71,247.3333,1.1728,0.0038,90.8861,202.3514,48.9079,-17.1781,0.0,0.0001,2.7297,-0.002,5.6616,35.5381,15.1331,26.3575,34.9612
15.0,33.0,15.0655,43.6029,83.2252,244.2639,1.1047,0.0033,92.098,202.3515,48.9079,-17.1781,0.0,0.0001,2.7106,-0.007,5.6652,35.5528,15.0605,26.3849,34.991
16.0,35.0,14.9441,43.4915,98.71,245.1561,0.8633,0.0023,94.3815,202.3515,48.9079,-17.1781,0.0,0.0001,2.7033,-0.0021,5.6835,35.5607,14.9388,26.4179,35.0282
17.0,37.0,14.821,43.386,75.809,240.0946,0.6409,0.0018,95.724,202.3515,48.9079,-17.1781,0.0,0.0001,2.6726,-0.0117,5.6976,35.5758,14.8154,26.4566,35.0713
18.0,39.0,14.7152,43.2926,96.6133,240.658,0.4464,0.0016,96.1366,202.3516,48.9079,-17.1781,0.0,0.0001,2.6545,-0.001,5.7027,35.5858,14.7093,26.4876,35.1059
