Datacycle,press,temp,cond,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin,potemp,sigma0,sigma2
1.0,1.0,15.3494,43.9034,42.6698,240.3635,0.2762,0.0034,91.9443,213.3123,48.7205,-16.5519,0.0,0.0001,2.6841,-0.0011,5.6281,35.5812,15.3492,26.3425,34.938
2.0,3.0,15.3493,43.9042,28.2911,241.4323,0.3367,0.0033,92.0431,213.3123,48.7204,-16.5519,0.0,0.0001,2.69,0.0005,5.6281,35.5813,15.3488,26.3427,34.9382
3.0,5.0,15.3496,43.9054,39.9411,241.5919,0.3394,0.0022,94.678,213.3125,48.7204,-16.5519,0.0,0.0001,2.6921,0.0001,5.628,35.5814,15.3489,26.3428,34.9383
4.0,7.0,15.3496,43.9064,79.5684,241.9035,0.3788,0.0021,94.8658,213.3126,48.7204,-16.5519,0.0,0.0001,2.6941,0.0002,5.628,35.5814,15.3485,26.3428,34.9384
5.0,9.0,15.3496,43.9071,98.71,242.3579,0.3744,0.0021,94.9112,213.3128,48.7203,-16.5519,0.0,0.0001,2.6974,0.0004,5.628,35.5813,15.3482,26.3428,34.9384
6.0,11.0,15.3479,43.9063,98.71,242.5401,0.4003,0.0021,94.8978,213.3128,48.7203,-16.5518,0.0,0.0001,2.6985,0.0002,5.6282,35.5814,15.3462,26.3434,34.939
7.0,13.0,15.3484,43.908,98.71,242.3684,0.4667,0.0021,94.9067,213.3129,48.7203,-16.5518,0.0,0.0001,2.6973,-0.0002,5.6282,35.5815,15.3463,26.3435,34.939
8.0,15.0,15.3486,43.9091,98.71,242.3411,0.4878,0.0021,94.915,213.313,48.7203,-16.5518,0.0,0.0001,2.6971,-0.0002,5.6282,35.5815,15.3462,26.3434,34.939
9.0,17.0,15.3478,43.9092,98.71,242.6316,0.4982,0.0021,94.9109,213.3131,48.7202,-16.5518,0.0,0.0001,2.6972,0.0004,5.6283,35.5814,15.3451,26.3436,34.9392
10.0,19.0,15.3489,43.9112,98.71,242.6646,0.511,0.0021,94.9252,213.3132,48.7202,-16.5518,0.0,0.0001,2.6984,-0.0002,5.6282,35.5814,15.3459,26.3434,34.9391
11.0,21.0,15.3488,43.9132,98.71,242.6691,0.5004,0.0021,94.953,213.3133,48.7202,-16.5518,0.0,0.0001,2.6976,0.0,5.6282,35.5825,15.3455,26.3444,34.94
12.0,23.0,15.3489,43.9139,93.482,242.3315,0.5097,0.0021,94.9662,213.3133,48.7202,-16.5518,0.0,0.0001,2.6954,-0.0008,5.6281,35.5824,15.3453,26.3443,34.9399
13.0,25.0,15.3489,43.9148,96.7603,242.503,0.5076,0.0021,94.9644,213.3134,48.7202,-16.5518,0.0,0.0001,2.6944,0.0,5.6281,35.5824,15.345,26.3444,34.94
14.0,27.0,15.3491,43.9168,95.6941,241.9867,0.5098,0.0021,94.9774,213.3135,48.7202,-16.5518,0.0,0.0001,2.6917,-0.0007,5.6281,35.5831,15.3449,26.345,34.9406
15.0,29.0,15.345,43.9144,98.7474,242.0374,0.5055,0.0021,94.9864,213.3135,48.7201,-16.5517,0.0,0.0001,2.6888,-0.0001,5.629,35.5841,15.3406,26.3467,34.9424
16.0,31.0,15.3339,43.9092,95.4369,241.9451,0.5119,0.002,95.0229,213.3136,48.7201,-16.5517,0.0,0.0001,2.6882,0.0,5.6286,35.5887,15.3292,26.3528,34.9489
17.0,33.0,15.3458,43.9175,95.3592,242.1516,0.5158,0.002,94.999,213.3137,48.7201,-16.5517,0.0,0.0001,2.6888,0.0002,5.6285,35.5844,15.3408,26.3469,34.9426
18.0,35.0,15.347,43.9188,96.2153,242.1733,0.5182,0.0021,94.9947,213.3138,48.7201,-16.5517,0.0,0.0001,2.6891,-0.0004,5.6299,35.5836,15.3416,26.3461,34.9419
19.0,37.0,15.2832,43.8631,95.4667,241.1273,0.5085,0.002,95.2036,213.3139,48.7201,-16.5517,0.0,0.0001,2.6788,-0.0023,5.6438,35.5902,15.2775,26.3655,34.9634
20.0,39.0,14.9898,43.6025,93.3302,239.4307,0.4236,0.0015,96.4091,213.3139,48.72,-16.5517,0.0,0.0001,2.6563,-0.0022,5.6662,35.6189,14.9838,26.4529,35.0609
21.0,41.0,14.6744,43.3415,98.7073,233.2335,0.3738,0.0013,96.8101,213.314,48.72,-16.5517,0.0,0.0001,2.6101,-0.017,5.7393,35.6677,14.6683,26.5594,35.1782
22.0,43.0,14.1946,42.9561,98.5928,233.7746,0.2989,0.0011,97.2258,213.3141,48.72,-16.5517,0.0,0.0001,2.5807,-0.0027,5.7503,35.7527,14.1883,26.729,35.3641
23.0,45.0,13.9468,42.761,98.71,229.006,0.22,0.0008,98.0594,213.3141,48.72,-16.5517,0.0,0.0001,2.5406,-0.0065,5.7721,35.8001,13.9403,26.8183,35.4619
24.0,47.0,13.9121,42.7389,98.6983,230.6565,0.1745,0.0007,98.2042,213.3142,48.72,-16.5517,0.0,0.0001,2.5376,-0.0017,5.7962,35.8111,13.9054,26.8342,35.4789
25.0,49.0,13.7214,42.5641,98.6995,229.7488,0.1198,0.0006,98.4987,213.3143,48.7199,-16.5517,0.0,0.0001,2.5235,-0.0011,5.8099,35.8241,13.7143,26.8845,35.5361
