initial_latitude_deg,initial_longitude_deg,sounding_m,min_depth_m,max_depth_m,pres,temp,trans,fluo,sal,dens,svan,n2,sigt,theta,sigthe,freez_t,o2,p_h,no3,par,s_par,x18,cdomv,transect
71.1838,-136.7481,1300.0,3.12,297.24,43.0,-1.11,89.03,0.08,30.638,24.83,330.0,0.000303,24.622,-1.111,24.622,-1.71,9.152,,2.926,23.252,600.95,,0.083,400.0
71.1838,-136.7481,1300.0,3.12,297.24,44.0,-1.178,89.04,0.06,30.671,24.86,328.0,0.000352,24.65,-1.179,24.65,-1.71,9.174,,3.468,22.111,600.95,,0.083,400.0
71.1838,-136.7481,1300.0,3.12,297.24,45.0,-1.234,89.03,0.08,30.725,24.91,323.0,0.0004480000000000001,24.695,-1.235,24.695,-1.71,9.227,,2.215,21.007,602.738,,0.083,400.0
71.1838,-136.7481,1300.0,3.12,297.24,46.0,-1.232,89.03,0.08,30.785,24.97,319.0,0.00048,24.744,-1.233,24.744,-1.72,9.203,,2.789,19.97,603.03,,0.083,400.0
71.1838,-136.7481,1300.0,3.12,297.24,47.0,-1.199,89.03,0.16,30.85,25.02,314.0,0.0004940000000000001,24.796,-1.2,24.796,-1.72,9.133,,3.2710000000000004,18.905,601.388,,0.083,400.0
71.1838,-136.7481,1300.0,3.12,297.24,48.0,-1.15,89.01,0.4,30.915,25.08,309.0,0.000436,24.847,-1.151,24.847,-1.73,9.106,,3.344,17.897000000000006,600.013,,0.084,400.0
71.1838,-136.7481,1300.0,3.12,297.24,49.0,-1.151,88.95,0.58,30.964,25.12,305.0,0.000408,24.887,-1.152,24.887,-1.73,9.141,,2.928,16.912,598.86,,0.085,400.0
71.1838,-136.7481,1300.0,3.12,297.24,50.0,-1.134,88.9,0.57,31.021,25.17,301.0,0.000477,24.933000000000003,-1.135,24.933000000000003,-1.73,9.161,,3.0380000000000003,15.878,597.408,,0.086,400.0
71.1838,-136.7481,1300.0,3.12,297.24,51.0,-1.126,88.81,0.55,31.088,25.23,296.0,0.0004480000000000001,24.987,-1.127,24.987,-1.74,9.101,,2.508,14.834,596.196,,0.086,400.0
71.1838,-136.7481,1300.0,3.12,297.24,52.0,-1.128,88.73,0.65,31.137,25.28,292.0,0.000368,25.027,-1.129,25.027,-1.74,9.116,,2.052,13.848,594.69,,0.086,400.0
71.1838,-136.7481,1300.0,3.12,297.24,53.0,-1.038,88.65,0.81,31.186,25.32,288.0,0.000343,25.064,-1.039,25.064,-1.74,9.143,,3.62,12.928,594.005,,0.087,400.0
71.1838,-136.7481,1300.0,3.12,297.24,54.0,-0.975,88.56,0.92,31.231,25.36,285.0,0.000411,25.099,-0.976,25.099,-1.75,9.031,,3.303,12.046,592.672,,0.08900000000000001,400.0
71.1838,-136.7481,1300.0,3.12,297.24,55.0,-0.987,88.47,1.09,31.294,25.42,280.0,0.000393,25.15,-0.988,25.15,-1.75,8.929,,3.312,11.158,592.6,,0.08900000000000001,400.0
71.1838,-136.7481,1300.0,3.12,297.24,56.0,-0.99,88.35,1.13,31.332,25.45,277.0,0.0004480000000000001,25.181,-0.991,25.181,-1.76,8.866,,3.352,10.305,592.6,,0.09,400.0
71.1838,-136.7481,1300.0,3.12,297.24,57.0,-1.011,88.28,1.19,31.409,25.52,271.0,0.000528,25.244,-1.012,25.244,-1.76,8.829,,3.117,9.491,592.6,,0.09,400.0
71.1838,-136.7481,1300.0,3.12,297.24,58.0,-1.005,88.14,1.14,31.468000000000004,25.57,267.0,0.0005139999999999999,25.291,-1.006,25.291,-1.76,8.731,,4.466,8.744,592.6,,0.09,400.0
71.1838,-136.7481,1300.0,3.12,297.24,59.0,-1.01,87.98,1.12,31.542,25.64,261.0,0.000575,25.352,-1.011,25.352,-1.77,8.567,,3.907,8.049,592.6,,0.092,400.0
71.1838,-136.7481,1300.0,3.12,297.24,60.0,-1.0759999999999998,87.96,1.01,31.614,25.7,255.0,0.000459,25.412,-1.077,25.412,-1.77,8.494,,4.881,7.417999999999998,593.911,,0.092,400.0
71.1838,-136.7481,1300.0,3.12,297.24,61.0,-1.14,87.95,1.02,31.656,25.74,252.0,0.000319,25.448,-1.141,25.448,-1.78,8.476,,5.908,6.836,594.69,,0.092,400.0
71.1838,-136.7481,1300.0,3.12,297.24,62.0,-1.141,87.91,0.91,31.694000000000006,25.78,249.0,0.000262,25.478,-1.142,25.478,-1.78,8.427,,6.995,6.3,595.661,,0.092,400.0
71.1838,-136.7481,1300.0,3.12,297.24,63.0,-1.133,87.92,0.82,31.724,25.81,246.0,0.000313,25.502,-1.134,25.502,-1.78,8.224,,6.542999999999998,5.8210000000000015,596.806,,0.092,400.0
71.1838,-136.7481,1300.0,3.12,297.24,64.0,-1.138,87.91,0.75,31.775,25.85,243.0,0.000342,25.544,-1.139,25.544,-1.79,8.054,,7.192,5.388,598.683,,0.094,400.0
71.1838,-136.7481,1300.0,3.12,297.24,65.0,-1.146,88.0,0.72,31.812,25.89,240.0,0.000269,25.574,-1.147,25.574,-1.79,7.984,,7.523,4.995,598.86,,0.095,400.0
71.1838,-136.7481,1300.0,3.12,297.24,66.0,-1.15,88.02,0.73,31.844,25.92,237.0,0.000234,25.6,-1.151,25.6,-1.79,7.954,,8.449,4.632,598.86,,0.096,400.0
71.1838,-136.7481,1300.0,3.12,297.24,67.0,-1.158,88.07,0.7,31.872,25.95,235.0,0.000254,25.623,-1.159,25.623,-1.79,7.8279999999999985,,8.317,4.302,598.86,,0.096,400.0
71.1838,-136.7481,1300.0,3.12,297.24,68.0,-1.166,88.14,0.77,31.909,25.98,232.0,0.000317,25.653,-1.167,25.653,-1.8,7.67,,9.057,3.995,598.86,,0.097,400.0
71.1838,-136.7481,1300.0,3.12,297.24,69.0,-1.185,88.18,0.78,31.953000000000007,26.02,229.0,0.000279,25.689,-1.186,25.69,-1.8,7.587999999999999,,10.297,3.706,598.428,,0.097,400.0
71.1838,-136.7481,1300.0,3.12,297.24,70.0,-1.199,88.23,0.65,31.98,26.05,227.0,0.000204,25.712,-1.2,25.712,-1.8,7.548999999999999,,10.299,3.4360000000000004,596.77,,0.099,400.0
71.1838,-136.7481,1300.0,3.12,297.24,71.0,-1.207,88.22,0.48,32.005,26.07,225.0,0.000181,25.732,-1.208,25.732,-1.8,7.499,,10.755,3.18,595.071,,0.099,400.0
71.1838,-136.7481,1300.0,3.12,297.24,72.0,-1.221,88.22,0.4,32.026,26.1,223.0,0.000167,25.75,-1.222,25.75,-1.81,7.44,,10.901,2.951,594.69,,0.1,400.0
71.1838,-136.7481,1300.0,3.12,297.24,73.0,-1.238,88.29,0.38,32.047,26.12,221.0,0.000195,25.767,-1.239,25.767,-1.81,7.3610000000000015,,11.116,2.752,594.481,,0.101,400.0
71.1838,-136.7481,1300.0,3.12,297.24,74.0,-1.256,88.32,0.33,32.075,26.15,219.0,0.000217,25.79,-1.257,25.79,-1.81,7.313,,11.564,2.571,592.7869999999998,,0.102,400.0
71.1838,-136.7481,1300.0,3.12,297.24,75.0,-1.267,88.36,0.27,32.102,26.17,217.0,0.000162,25.813,-1.268,25.813,-1.81,7.22,,12.304,2.402,594.576,,0.104,400.0
71.1838,-136.7481,1300.0,3.12,297.24,76.0,-1.254,88.5,0.17,32.117,26.19,216.0,0.000111,25.824,-1.256,25.824,-1.81,7.1720000000000015,,12.369000000000002,2.248,595.372,,0.104,400.0
71.1838,-136.7481,1300.0,3.12,297.24,77.0,-1.255,88.58,0.1,32.131,26.21,215.0,0.000105,25.836,-1.257,25.836,-1.82,7.1720000000000015,,13.159,2.111,597.005,,0.104,400.0
71.1838,-136.7481,1300.0,3.12,297.24,78.0,-1.261,88.69,0.08,32.144,26.22,214.0,0.000115,25.846,-1.263,25.846,-1.82,7.145,,13.183,1.99,598.76,,0.105,400.0
71.1838,-136.7481,1300.0,3.12,297.24,79.0,-1.272,88.81,0.07,32.16,26.24,212.0,0.000124,25.86,-1.274,25.86,-1.82,7.1320000000000014,,13.467,1.877,600.5830000000002,,0.106,400.0
71.1838,-136.7481,1300.0,3.12,297.24,80.0,-1.288,88.9,0.07,32.175,26.26,211.0,0.00012,25.872,-1.29,25.872,-1.82,7.112,,13.468,1.775,604.724,,0.107,400.0
71.1838,-136.7481,1300.0,3.12,297.24,81.0,-1.3019999999999998,88.98,0.07,32.19,26.28,210.0,9.66e-05,25.885,-1.304,25.885,-1.82,7.097,,14.007,1.679,610.5880000000002,,0.108,400.0
71.1838,-136.7481,1300.0,3.12,297.24,82.0,-1.315,89.01,0.06,32.199,26.29,209.0,9.57e-05,25.892,-1.317,25.893,-1.82,7.075,,14.763,1.586,619.4780000000002,,0.107,400.0
71.1838,-136.7481,1300.0,3.12,297.24,83.0,-1.3219999999999998,89.02,0.06,32.214,26.31,208.0,0.000134,25.905,-1.324,25.905,-1.83,7.077000000000001,,14.414,1.5,627.755,,0.108,400.0
71.1838,-136.7481,1300.0,3.12,297.24,84.0,-1.331,89.04,0.06,32.233000000000004,26.33,207.0,0.000122,25.92,-1.3330000000000002,25.921,-1.83,7.069,,14.075,1.418,630.16,,0.109,400.0
71.1838,-136.7481,1300.0,3.12,297.24,85.0,-1.338,89.06,0.05,32.245,26.34,206.0,9.05e-05,25.93,-1.34,25.93,-1.83,7.059,,14.414,1.335,627.179,,0.109,400.0
71.1838,-136.7481,1300.0,3.12,297.24,86.0,-1.342,89.07,0.06,32.256,26.35,205.0,8.25e-05,25.939,-1.344,25.939,-1.83,7.041,,13.687,1.251,621.561,,0.108,400.0
71.1838,-136.7481,1300.0,3.12,297.24,87.0,-1.347,89.09,0.07,32.266,26.37,204.0,8.28e-05,25.948,-1.349,25.948,-1.83,7.0379999999999985,,14.27,1.1740000000000002,615.624,,0.109,400.0
71.1838,-136.7481,1300.0,3.12,297.24,88.0,-1.3530000000000002,89.09,0.06,32.277,26.38,203.0,8.58e-05,25.957,-1.355,25.957,-1.83,7.034,,14.499,1.101,611.274,,0.109,400.0
71.1838,-136.7481,1300.0,3.12,297.24,89.0,-1.352,89.09,0.06,32.288000000000004,26.39,202.0,9.7e-05,25.966,-1.354,25.966,-1.83,7.02,,14.205,1.034,609.29,,0.109,400.0
71.1838,-136.7481,1300.0,3.12,297.24,90.0,-1.355,89.1,0.05,32.302,26.41,201.0,0.00015800000000000002,25.977,-1.357,25.977,-1.84,6.99,,14.585,0.972,608.9730000000002,,0.11,400.0
71.1838,-136.7481,1300.0,3.12,297.24,91.0,-1.3730000000000002,89.11,0.05,32.328,26.44,199.0,0.000228,25.999,-1.375,25.999,-1.84,6.964,,14.863,0.914,607.21,,0.108,400.0
71.1838,-136.7481,1300.0,3.12,297.24,92.0,-1.378,89.12,0.05,32.36,26.47,197.0,0.000198,26.025,-1.38,26.025,-1.84,6.934,,14.313,0.861,607.21,,0.108,400.0
71.1838,-136.7481,1300.0,3.12,297.24,93.0,-1.38,89.12,0.05,32.379,26.49,195.0,0.000148,26.04,-1.382,26.04,-1.84,6.919,,14.128,0.812,607.21,,0.107,400.0
71.1838,-136.7481,1300.0,3.12,297.24,94.0,-1.385,89.12,0.05,32.398,26.51,194.0,0.000132,26.056,-1.3869999999999998,26.056,-1.84,6.898,,14.175999999999998,0.765,607.21,,0.108,400.0
71.1838,-136.7481,1300.0,3.12,297.24,95.0,-1.385,89.1,0.04,32.413000000000004,26.53,192.0,0.000116,26.068,-1.3869999999999998,26.068,-1.85,6.872999999999998,,14.918,0.721,608.514,,0.11,400.0
71.1838,-136.7481,1300.0,3.12,297.24,96.0,-1.384,89.06,0.04,32.428000000000004,26.54,191.0,0.000131,26.08,-1.386,26.08,-1.85,6.829,,14.871,0.679,609.939,,0.11,400.0
71.1838,-136.7481,1300.0,3.12,297.24,97.0,-1.378,89.02,0.04,32.447,26.56,190.0,0.000131,26.095,-1.38,26.095,-1.85,6.814,,15.698,0.6409999999999999,611.841,,0.11,400.0
71.1838,-136.7481,1300.0,3.12,297.24,98.0,-1.381,88.99,0.04,32.462,26.58,189.0,0.000117,26.108,-1.383,26.108,-1.85,6.795,,14.502,0.605,613.578,,0.11,400.0
71.1838,-136.7481,1300.0,3.12,297.24,99.0,-1.383,88.97,0.05,32.477,26.6,188.0,0.000112,26.12,-1.385,26.12,-1.85,6.76,,14.436,0.5710000000000001,616.091,,0.11,400.0
71.1838,-136.7481,1300.0,3.12,297.24,100.0,-1.38,88.93,0.04,32.491,26.61,186.0,9.6e-05,26.131,-1.382,26.131,-1.85,6.735,,15.401,0.5379999999999999,617.748,,0.111,400.0
71.1838,-136.7481,1300.0,3.12,297.24,101.0,-1.378,88.92,0.04,32.501999999999995,26.63,186.0,8.88e-05,26.14,-1.38,26.14,-1.86,6.7170000000000005,,15.380999999999998,0.507,618.136,,0.111,400.0
71.1838,-136.7481,1300.0,3.12,297.24,102.0,-1.379,88.89,0.04,32.514,26.64,185.0,8.209999999999999e-05,26.15,-1.381,26.15,-1.86,6.727,,15.795,0.478,617.64,,0.111,400.0
71.1838,-136.7481,1300.0,3.12,297.24,103.0,-1.384,88.86,0.03,32.523,26.65,184.0,7.82e-05,26.157,-1.386,26.157,-1.86,6.7029999999999985,,15.33,0.45,617.64,,0.111,400.0
71.1838,-136.7481,1300.0,3.12,297.24,104.0,-1.385,88.83,0.04,32.534,26.67,183.0,8.379999999999999e-05,26.166,-1.3869999999999998,26.166,-1.86,6.659,,15.199000000000002,0.424,617.771,,0.111,400.0
71.1838,-136.7481,1300.0,3.12,297.24,105.0,-1.375,88.82,0.03,32.545,26.68,182.0,8.379999999999999e-05,26.175,-1.3769999999999998,26.175,-1.86,6.659,,15.465,0.4,620.12,,0.111,400.0
71.1838,-136.7481,1300.0,3.12,297.24,106.0,-1.376,88.79,0.04,32.556,26.69,181.0,8.63e-05,26.184,-1.378,26.184,-1.86,6.657,,15.164,0.378,622.706,,0.111,400.0
71.1838,-136.7481,1300.0,3.12,297.24,107.0,-1.383,88.8,0.04,32.567,26.71,181.0,9.1e-05,26.193,-1.385,26.193,-1.86,6.664,,15.869000000000002,0.358,626.7819999999998,,0.112,400.0
71.1838,-136.7481,1300.0,3.12,297.24,108.0,-1.39,88.8,0.03,32.579,26.72,180.0,9.76e-05,26.203000000000007,-1.392,26.203000000000007,-1.87,6.6389999999999985,,15.47,0.338,633.1080000000002,,0.112,400.0
71.1838,-136.7481,1300.0,3.12,297.24,109.0,-1.389,88.8,0.03,32.592,26.74,179.0,0.000123,26.213,-1.391,26.213,-1.87,6.587999999999999,,15.688,0.321,638.545,,0.112,400.0
71.1838,-136.7481,1300.0,3.12,297.24,110.0,-1.382,88.79,0.03,32.611,26.76,177.0,0.000138,26.229,-1.384,26.229,-1.87,6.557,,15.749,0.303,641.354,,0.113,400.0
71.1838,-136.7481,1300.0,3.12,297.24,111.0,-1.382,88.77,0.04,32.628,26.78,176.0,0.000125,26.242,-1.384,26.242,-1.87,6.563,,15.979,0.28600000000000003,642.68,,0.113,400.0
71.1838,-136.7481,1300.0,3.12,297.24,112.0,-1.388,88.75,0.03,32.643,26.79,175.0,0.000125,26.255,-1.39,26.255,-1.87,6.5520000000000005,,16.175,0.271,643.377,,0.113,400.0
71.1838,-136.7481,1300.0,3.12,297.24,113.0,-1.39,88.77,0.03,32.66,26.81,173.0,0.000125,26.269,-1.392,26.269,-1.87,6.525,,16.906,0.256,645.476,,0.114,400.0
71.1838,-136.7481,1300.0,3.12,297.24,114.0,-1.393,88.79,0.03,32.675,26.83,172.0,0.000103,26.281,-1.395,26.281,-1.88,6.561,,16.057000000000002,0.243,649.058,,0.113,400.0
71.1838,-136.7481,1300.0,3.12,297.24,115.0,-1.405,88.8,0.03,32.686,26.84,171.0,7.52e-05,26.29,-1.4069999999999998,26.29,-1.88,6.581,,16.258,0.229,652.224,,0.113,400.0
71.1838,-136.7481,1300.0,3.12,297.24,116.0,-1.405,88.78,0.03,32.694,26.86,171.0,6.96e-05,26.297,-1.4069999999999998,26.297,-1.88,6.56,,15.667,0.21600000000000005,653.11,,0.113,400.0
71.1838,-136.7481,1300.0,3.12,297.24,117.0,-1.405,88.76,0.03,32.704,26.87,170.0,8.14e-05,26.305,-1.4069999999999998,26.305,-1.88,6.541,,16.024,0.204,652.354,,0.114,400.0
71.1838,-136.7481,1300.0,3.12,297.24,118.0,-1.406,88.74,0.03,32.715,26.88,169.0,9.3e-05,26.314,-1.408,26.314,-1.88,6.5360000000000005,,16.136,0.192,650.422,,0.114,400.0
71.1838,-136.7481,1300.0,3.12,297.24,119.0,-1.406,88.72,0.03,32.728,26.9,168.0,0.000109,26.324,-1.408,26.324,-1.88,6.529,,16.11,0.181,648.9780000000002,,0.115,400.0
71.1838,-136.7481,1300.0,3.12,297.24,120.0,-1.408,88.7,0.03,32.743,26.91,167.0,0.000121,26.336,-1.41,26.336,-1.88,6.528,,16.259,0.17,650.726,,0.113,400.0
71.1838,-136.7481,1300.0,3.12,297.24,121.0,-1.411,88.66,0.03,32.759,26.93,166.0,0.000129,26.349,-1.413,26.35,-1.89,6.517,,16.02,0.16,651.559,,0.114,400.0
71.1838,-136.7481,1300.0,3.12,297.24,122.0,-1.414,88.65,0.03,32.776,26.95,164.0,9.36e-05,26.363000000000003,-1.416,26.363000000000003,-1.89,6.535,,16.117,0.151,652.127,,0.113,400.0
71.1838,-136.7481,1300.0,3.12,297.24,123.0,-1.416,88.62,0.03,32.783,26.96,164.0,4.7e-05,26.369,-1.419,26.369,-1.89,6.5539999999999985,,15.265999999999998,0.142,650.5269999999998,,0.115,400.0
71.1838,-136.7481,1300.0,3.12,297.24,124.0,-1.418,88.61,0.03,32.788000000000004,26.97,163.0,5.86e-05,26.373,-1.421,26.373,-1.89,6.574,,16.109,0.133,647.08,,0.115,400.0
71.1838,-136.7481,1300.0,3.12,297.24,125.0,-1.42,88.59,0.03,32.798,26.98,163.0,0.000105,26.381,-1.423,26.381,-1.89,6.569,,15.913,0.125,642.3380000000002,,0.114,400.0
71.1838,-136.7481,1300.0,3.12,297.24,126.0,-1.421,88.58,0.03,32.815,27.0,161.0,0.00012,26.395,-1.4240000000000002,26.395,-1.89,6.545,,15.247,0.117,637.141,,0.115,400.0
71.1838,-136.7481,1300.0,3.12,297.24,127.0,-1.422,88.56,0.03,32.829,27.02,160.0,0.000112,26.407,-1.425,26.407,-1.89,6.539,,15.727,0.11,630.932,,0.114,400.0
71.1838,-136.7481,1300.0,3.12,297.24,128.0,-1.422,88.54,0.03,32.844,27.04,159.0,8.9e-05,26.419,-1.425,26.419,-1.9,6.525,,16.495,0.103,623.521,,0.115,400.0
71.1838,-136.7481,1300.0,3.12,297.24,129.0,-1.422,88.52,0.03,32.852,27.05,158.0,5.8e-05,26.425,-1.425,26.425,-1.9,6.522,,16.145,0.096,616.751,,0.115,400.0
